Category,speed,direction,lane,episode,time header,Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,status.status,status.service,latitude,longitude,altitude,x,y
Cat1,15mph,lr,opposite,4,1624827934.1760316,1624827934.7881782,6662,1624827934,176031475,,0,1,42.33804,-71.086976,6.0,6.315671699114103,-9.851300583186962
Cat1,15mph,lr,opposite,4,1624827935.1759121,1624827935.7762625,6663,1624827935,175912253,,0,1,42.33804,-71.086976,6.0,6.315671699114103,-9.851300583186962
Cat1,15mph,lr,opposite,4,1624827936.1861048,1624827936.806549,6664,1624827936,186104842,,0,1,42.33804,-71.086976,6.0,6.315671699114103,-9.851300583186962
Cat1,15mph,lr,opposite,4,1624827937.2061038,1624827937.7863014,6665,1624827937,206103751,,0,1,42.33804,-71.086976,6.0,6.315671699114103,-9.851300583186962
Cat1,15mph,lr,opposite,4,1624827938.2159476,1624827938.7761557,6666,1624827938,215947572,,0,1,42.33804,-71.086976,6.0,6.315671699114103,-9.851300583186962
Cat1,15mph,lr,opposite,4,1624827939.2299263,1624827939.806279,6667,1624827939,229926431,,0,1,42.33804,-71.086976,6.0,6.315671699114103,-9.851300583186962
Cat1,15mph,lr,opposite,4,1624827940.2357256,1624827940.7863262,6668,1624827940,235725722,,0,1,42.33804,-71.086976,6.0,6.315671699114103,-9.851300583186962
Cat1,15mph,lr,opposite,4,1624827941.246165,1624827941.7761898,6669,1624827941,246165021,,0,1,42.33804,-71.086976,6.0,6.315671699114103,-9.851300583186962
Cat1,15mph,lr,opposite,4,1624827942.2560337,1624827942.8063567,6670,1624827942,256033609,,0,1,42.33803733333333,-71.086976,6.0,6.31567183302734,-10.147596879524675
Cat1,15mph,lr,opposite,4,1624827943.2659767,1624827943.7862387,6671,1624827943,265976683,,0,1,42.338024,-71.08695466666667,6.0,8.067811587357344,-11.629078361213235
Cat1,15mph,lr,opposite,4,1624827944.2760344,1624827944.776011,6672,1624827944,276034351,,0,1,42.337992,-71.08690666666666,6.0,12.01012758392959,-15.184633916476287
Cat1,15mph,lr,opposite,4,1624827945.2860274,1624827945.8062325,6673,1624827945,286027344,,0,1,42.33794666666667,-71.086848,6.0,16.828517357791544,-20.2216709534279
Cat1,15mph,lr,opposite,4,1624827946.2970805,1624827946.7967517,6674,1624827946,297080422,,0,1,42.337904,-71.08678933333333,6.0,21.6469101474639,-24.962411694041798
Cat1,15mph,lr,opposite,4,1624827947.3061655,1624827947.775827,6675,1624827947,306165340,,0,1,42.337861333333336,-71.08673066666667,6.0,26.465306205264763,-29.7031524346557
Cat1,15mph,lr,opposite,4,1624827948.3263218,1624827949.3263674,6676,1624827948,326321828,,0,1,42.337818666666664,-71.08668266666666,6.0,30.407634560826107,-34.44389317605909
Cat1,15mph,lr,opposite,4,1624827949.3261068,1624827950.3359022,6677,1624827949,326106802,,0,1,42.337784,-71.08663466666667,6.0,34.34996340510419,-38.295745027659855
Cat1,15mph,lr,opposite,4,1624827950.3355083,1624827951.3465157,6678,1624827950,335508345,,0,1,42.33776533333333,-71.08661333333333,6.0,36.1021111918372,-40.36981910202384
Cat1,15mph,lr,opposite,4,1624827951.3459184,1624827952.3660297,6679,1624827951,345918511,,0,1,42.33776266666667,-71.086608,6.0,36.540147638711645,-40.66611539757206
Cat1,15mph,lr,opposite,4,1624827952.3656855,1624827953.365715,6680,1624827952,365685423,,0,1,42.33776266666667,-71.086608,6.0,36.540147638711645,-40.66611539757206
Cat1,15mph,lr,opposite,4,1624827953.3653762,1624827954.3856087,6681,1624827953,365376148,,0,1,42.33776266666667,-71.086608,6.0,36.540147638711645,-40.66611539757206
Cat1,15mph,lr,opposite,4,1624827954.3853345,1624827955.3957963,6682,1624827954,385334446,,0,1,42.33776266666667,-71.086608,6.0,36.540147638711645,-40.66611539757206
Cat1,15mph,lr,opposite,4,1624827955.3953228,1624827956.406937,6683,1624827955,395322761,,0,1,42.33776266666667,-71.086608,6.0,36.540147638711645,-40.66611539757206
Cat1,15mph,lr,opposite,4,1624827956.4066508,1624827957.4168885,6684,1624827956,406650898,,0,1,42.33776266666667,-71.086608,6.0,36.540147638711645,-40.66611539757206
