Category,speed,direction,lane,episode,sweep_time_stamp,max_rssi,selected_sector,tx_mcs,rx_mcs,sqi,all_rssi,all_sector
Cat3,15mph,lr,opposite,2,1625003687.101161,6326,10,7,7,45,"[4770, 4390, 4984, 3579, 4899, 5144, 3248, 6326, 3946, 4931, 4269, 4165, 4916, 3976, 5402, 3357, 6272, 6146, 5686, 3288, 5044, 4125, 4254, 4426, 5180, 3455, 4104, 3598]","[2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 15, 16, 17, 18, 19, 20, 22, 23, 24, 24, 26, 27, 28, 29, 30, 60, 61, 63]"
Cat3,15mph,lr,opposite,2,1625003688.11114,6326,10,7,7,55,"[4770, 4390, 4984, 3579, 4899, 5144, 3248, 6326, 3946, 4931, 4269, 4165, 4916, 3976, 5402, 3357, 6272, 6146, 5686, 3288, 5044, 4125, 4254, 4426, 5180, 3455, 4104, 3598]","[2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 15, 16, 17, 18, 19, 20, 22, 23, 24, 24, 26, 27, 28, 29, 30, 60, 61, 63]"
Cat3,15mph,lr,opposite,2,1625003688.961228,7549,19,7,8,50,"[6014, 0, 5314, 4120, 4521, 5238, 6405, 4201, 7049, 4241, 5327, 3824, 5243, 5792, 5362, 4354, 7549, 4320, 7052, 7500, 6185, 6270, 5062, 5240, 6136, 6415, 4709, 4226, 4822]","[2, 3, 4, 4, 6, 7, 8, 9, 10, 11, 12, 12, 15, 16, 17, 18, 19, 20, 22, 23, 24, 26, 27, 28, 29, 30, 61, 62, 62]"
Cat3,15mph,lr,opposite,2,1625003689.923154,7826,10,7,8,40,"[5848, 5224, 6200, 3776, 4410, 5042, 6309, 4746, 7826, 4278, 5148, 3962, 5085, 5090, 5270, 4877, 6539, 4209, 6998, 6468, 5220, 6628, 6018, 5056, 5485, 6320, 4674, 4775, 4283]","[2, 3, 4, 4, 6, 7, 8, 9, 10, 11, 12, 12, 15, 16, 17, 18, 19, 20, 22, 23, 24, 26, 27, 28, 29, 30, 61, 62, 63]"
Cat3,15mph,lr,opposite,2,1625003691.141255,7649,23,7,6,50,"[5751, 5112, 5148, 4701, 5152, 7366, 4160, 6702, 4296, 4364, 5675, 5136, 5340, 4938, 6611, 4960, 7527, 7649, 5344, 4034, 6112, 4432, 5024, 6126, 6269, 4721, 4176, 4641]","[2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 15, 16, 17, 18, 19, 20, 22, 23, 24, 25, 26, 27, 28, 29, 30, 61, 61, 63]"
Cat3,15mph,lr,opposite,2,1625003692.201022,7649,23,8,6,60,"[5751, 5112, 5148, 4701, 5152, 7366, 4160, 6702, 4296, 4364, 5675, 5136, 5340, 4938, 6611, 4960, 7527, 7649, 5344, 4034, 6112, 4432, 5024, 6126, 6269, 4721, 4176, 4641]","[2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 15, 16, 17, 18, 19, 20, 22, 23, 24, 25, 26, 27, 28, 29, 30, 61, 61, 63]"
Cat3,15mph,lr,opposite,2,1625003693.081132,7649,23,8,6,70,"[5751, 5112, 5148, 4701, 5152, 7366, 4160, 6702, 4296, 4364, 5675, 5136, 5340, 4938, 6611, 4960, 7527, 7649, 5344, 4034, 6112, 4432, 5024, 6126, 6269, 4721, 4176, 4641]","[2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 15, 16, 17, 18, 19, 20, 22, 23, 24, 25, 26, 27, 28, 29, 30, 61, 61, 63]"
Cat3,15mph,lr,opposite,2,1625003694.000957,6309,10,8,8,70,"[4942, 0, 4805, 3963, 4870, 5148, 3950, 6309, 3373, 4182, 4394, 4714, 4397, 3515, 6147, 4075, 6299, 5282, 5748, 5122, 4258, 4296, 4970, 5892, 4062, 3746, 4315]","[2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 15, 16, 17, 18, 19, 20, 22, 23, 24, 26, 27, 28, 29, 30, 61, 61, 63]"
Cat3,15mph,lr,opposite,2,1625003694.901007,7739,10,8,8,40,"[5232, 5884, 4292, 4692, 6046, 6240, 3414, 7739, 3560, 4968, 3556, 3948, 5036, 4254, 5406, 4104, 6408, 4124, 6789, 6273, 6060, 6384, 5128, 4348, 5228, 5486, 3770, 4004, 5081, 3413, 4796]","[2, 3, 4, 6, 7, 8, 9, 10, 10, 12, 12, 14, 15, 16, 17, 18, 19, 20, 22, 23, 24, 26, 27, 28, 29, 30, 30, 60, 61, 62, 63]"
Cat3,15mph,lr,opposite,2,1625003695.770888,7080,17,8,8,40,"[4393, 5086, 5064, 4086, 3886, 4654, 3386, 6228, 3276, 5250, 5040, 4148, 3972, 3376, 6148, 3293, 7080, 4193, 4827, 4906, 5130, 6386, 5074, 6431, 3602, 4553, 4865, 5206, 3304, 4211, 4647, 3866, 6515, 4086, 3326]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 24, 26, 27, 28, 29, 30, 31, 59, 61, 62, 63]"
