Category,speed,direction,lane,episode,sweep_time_stamp,max_rssi,selected_sector,tx_mcs,rx_mcs,sqi,all_rssi,all_sector
Cat1,10mph,lr,opposite,4,1624824407.751706,7872,16,4,8,35,"[5320, 4774, 4210, 5148, 4146, 4043, 0, 6203, 4483, 3713, 4988, 7872, 4198, 4147, 6539, 5101, 4133, 5970, 6399, 4456, 4202, 5560, 4230, 4062, 6482, 6366, 4827, 5244, 3832, 4899]","[1, 2, 3, 4, 5, 7, 7, 10, 12, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 23, 23, 26, 27, 28, 29, 30, 31, 61, 61, 63]"
Cat1,10mph,lr,opposite,4,1624824408.673526,6331,19,1,8,40,"[4822, 0, 4175, 4016, 3922, 4069, 5421, 4297, 3560, 3560, 6132, 0, 6331, 4350, 4039, 4982, 6293, 0, 3549, 4660, 4336, 3782, 6156, 5457, 3945, 4887, 3498, 4532]","[3, 4, 5, 6, 6, 8, 10, 12, 12, 12, 16, 16, 19, 20, 21, 22, 23, 23, 25, 26, 26, 26, 29, 30, 31, 61, 61, 61]"
Cat1,10mph,lr,opposite,4,1624824409.581402,11692,16,4,8,40,"[9272, 0, 7758, 9704, 6702, 6692, 0, 7094, 9895, 7137, 7608, 11692, 6712, 11324, 7979, 7878, 11580, 6668, 9611, 7654, 7315, 10194, 10029, 6427, 8285, 6244, 7934]","[1, 2, 3, 4, 5, 6, 6, 6, 10, 12, 12, 16, 17, 19, 20, 22, 23, 25, 26, 27, 28, 29, 30, 31, 61, 61, 63]"
Cat1,10mph,lr,opposite,4,1624824410.503566,10888,16,4,2,40,"[8706, 0, 7859, 9686, 7803, 6660, 6832, 10013, 7569, 6324, 7510, 10888, 0, 10836, 7901, 6620, 8232]","[1, 2, 3, 4, 5, 7, 8, 10, 12, 12, 12, 16, 16, 19, 20, 21, 22]"
Cat1,10mph,lr,opposite,4,1624824411.461228,6059,16,0,4,35,"[5393, 0, 0, 4957, 3420, 3388, 3812, 3967, 3654, 5074, 4040, 3510, 4019, 6059, 3402, 3502, 6011, 4127, 3371, 3800, 5314, 3301, 4970, 3536, 3328, 5762, 5178, 3226, 4328, 3334, 4120]","[1, 2, 3, 4, 5, 6, 7, 8, 8, 10, 12, 14, 15, 16, 17, 17, 19, 20, 21, 22, 23, 25, 26, 27, 27, 29, 30, 31, 61, 61, 63]"
Cat1,10mph,lr,opposite,4,1624824412.401476,6196,16,1,8,40,"[4012, 0, 5888, 4729, 3905, 4059, 0, 5348, 4143, 3418, 3486, 3699, 6196, 3850, 5897, 4161, 3862, 4982, 5392, 3894, 3764, 5225, 4053, 3783, 6016, 5238, 3868, 4501, 4187]","[2, 3, 4, 5, 7, 8, 8, 10, 12, 12, 12, 15, 16, 16, 19, 20, 21, 22, 23, 24, 24, 26, 27, 28, 29, 30, 31, 61, 63]"
Cat1,10mph,lr,opposite,4,1624824413.511439,6242,16,1,8,40,"[5078, 0, 4095, 4478, 3462, 3586, 3983, 3969, 5364, 4222, 3466, 4426, 6242, 0, 3866, 5847, 3682, 3982, 4426, 6004, 3880, 5035, 4089, 4364, 6094, 6076, 3385, 4496, 3440, 0]","[1, 2, 3, 4, 5, 6, 7, 8, 10, 12, 12, 12, 16, 16, 16, 19, 20, 21, 22, 23, 25, 26, 27, 28, 29, 30, 31, 61, 61, 61]"
Cat1,10mph,lr,opposite,4,1624824414.651918,6215,16,0,1,40,"[4363, 0, 4032, 4360, 4631, 4039, 3829, 3954, 3923, 4565, 0, 3727, 3380, 4018, 6215, 3912, 3252, 5412]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 10, 12, 12, 15, 16, 17, 18, 19]"
Cat1,10mph,lr,opposite,4,1624824415.581357,6148,19,1,1,40,"[4797, 0, 4057, 4998, 3981, 3834, 3822, 3680, 5148, 4016, 3303, 3914, 5729, 3658, 3372, 6148, 3636, 3858, 4314, 5174, 3355, 3252, 4429, 3897, 3332, 5772, 5142, 3400, 4236, 0, 3973]","[1, 2, 3, 4, 5, 6, 7, 7, 10, 12, 14, 14, 16, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 27, 29, 30, 30, 61, 61, 63]"
Cat1,10mph,lr,opposite,4,1624824416.57126,4123,63,1,7,40,"[3267, 4123]","[59, 63]"
Cat1,10mph,lr,opposite,4,1624824417.551219,5942,19,1,6,40,"[4765, 0, 4008, 4929, 3370, 3905, 3224, 3941, 5128, 4009, 0, 5625, 3340, 0, 5942, 4157, 3406, 4839, 5812, 3907, 3358, 4539, 3890]","[1, 2, 3, 4, 5, 6, 7, 8, 10, 12, 12, 16, 17, 17, 19, 20, 21, 22, 23, 24, 24, 26, 27]"
Cat1,10mph,lr,opposite,4,1624824418.661139,5984,16,0,1,40,"[4450, 0, 3449, 4917, 4569, 3788, 3278, 3918, 3915, 5042, 3574, 3208, 3950, 5984, 3814, 3116, 5513, 4059, 3354, 4788, 5275, 3576, 3690, 4353, 3826, 3454, 5388, 4524, 3272, 3176, 4565, 3242]","[1, 2, 3, 4, 5, 5, 7, 8, 9, 10, 12, 12, 12, 16, 16, 18, 19, 20, 21, 22, 23, 23, 25, 26, 27, 27, 29, 30, 31, 31, 61, 61]"
Cat1,10mph,lr,opposite,4,1624824419.591318,6320,16,0,1,40,"[4532, 3372, 4070, 4280, 3270, 3358, 3992, 4014, 4008, 5667, 4083, 3468, 3150, 4730, 6320, 3820, 6053, 4169, 3658, 4402, 6052, 3327, 3364, 5038, 4838, 3288, 4540, 5184, 3223, 4342, 3504, 4420]","[1, 2, 3, 4, 5, 6, 7, 8, 8, 10, 12, 12, 14, 15, 16, 16, 19, 20, 20, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 61, 61, 63]"
Cat1,10mph,lr,opposite,4,1624824420.651103,6263,16,1,1,40,"[4968, 3416, 4044, 4324, 4794, 3998, 3280, 4040, 4983, 4104, 3364, 0, 6263, 3646, 5760, 4885, 3308, 4201, 5322, 3942, 3297, 5052, 4051, 3847, 5332, 5144, 3963, 4307, 3122, 4104]","[1, 2, 3, 4, 5, 6, 7, 7, 10, 12, 14, 14, 16, 16, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 61, 61, 61]"
Cat1,10mph,lr,opposite,4,1624824421.64267,6334,19,0,1,40,"[4458, 3890, 3428, 5044, 3728, 3698, 3781, 4001, 4029, 5244, 4113, 3315, 6082, 4810, 3344, 6334, 4892, 3330, 4937, 5156, 3255, 3255, 5001, 3447, 3372, 5732, 5200, 4642, 4155, 4272]","[1, 2, 3, 4, 4, 4, 7, 8, 9, 10, 12, 14, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 27, 29, 30, 31, 61, 63]"
