Category,speed,direction,lane,episode,sweep_time_stamp,max_rssi,selected_sector,tx_mcs,rx_mcs,sqi,all_rssi,all_sector
Cat1,20mph,lr,opposite,9,1624830055.271072,11618,19,7,8,45,"[6489, 8030, 7830, 7008, 7813, 7985, 7940, 6686, 10227, 7525, 7368, 10105, 6611, 11618, 6536, 6594, 10062, 9999, 6585, 7726, 9920, 6472, 9146, 10426, 6094, 6321, 6597, 6760]","[1, 2, 3, 4, 6, 7, 8, 9, 10, 12, 15, 16, 17, 19, 20, 21, 22, 23, 24, 25, 26, 26, 29, 30, 30, 60, 61, 63]"
Cat1,20mph,lr,opposite,9,1624830056.671648,11618,19,7,8,55,"[6489, 8030, 7830, 7008, 7813, 7985, 7940, 6686, 10227, 7525, 7368, 10105, 6611, 11618, 6536, 6594, 10062, 9999, 6585, 7726, 9920, 6472, 9146, 10426, 6094, 6321, 6597, 6760]","[1, 2, 3, 4, 6, 7, 8, 9, 10, 12, 15, 16, 17, 19, 20, 21, 22, 23, 24, 25, 26, 26, 29, 30, 30, 60, 61, 63]"
Cat1,20mph,lr,opposite,9,1624830057.591269,11618,19,7,8,55,"[6489, 8030, 7830, 7008, 7813, 7985, 7940, 6686, 10227, 7525, 7368, 10105, 6611, 11618, 6536, 6594, 10062, 9999, 6585, 7726, 9920, 6472, 9146, 10426, 6094, 6321, 6597, 6760]","[1, 2, 3, 4, 6, 7, 8, 9, 10, 12, 15, 16, 17, 19, 20, 21, 22, 23, 24, 25, 26, 26, 29, 30, 30, 60, 61, 63]"
Cat1,20mph,lr,opposite,9,1624830058.97138,10000,30,7,8,50,"[5845, 6874, 6392, 7960, 6581, 6480, 6510, 7438, 7104, 6747, 0, 9334, 6373, 9448, 5438, 6266, 9707, 9726, 6366, 7640, 6935, 8479, 10000, 7167, 6449]","[1, 2, 3, 4, 6, 7, 8, 9, 10, 12, 12, 16, 17, 19, 20, 21, 22, 23, 24, 25, 26, 29, 30, 61, 63]"
Cat1,20mph,lr,opposite,9,1624830059.931244,10000,30,6,8,55,"[5845, 6874, 6392, 7960, 6581, 6480, 6510, 7438, 7104, 6747, 0, 9334, 6373, 9448, 5438, 6266, 9707, 9726, 6366, 7640, 6935, 8479, 10000, 7167, 6449]","[1, 2, 3, 4, 6, 7, 8, 9, 10, 12, 12, 16, 17, 19, 20, 21, 22, 23, 24, 25, 26, 29, 30, 61, 63]"
Cat1,20mph,lr,opposite,9,1624830060.801173,10000,30,6,8,55,"[5845, 6874, 6392, 7960, 6581, 6480, 6510, 7438, 7104, 6747, 0, 9334, 6373, 9448, 5438, 6266, 9707, 9726, 6366, 7640, 6935, 8479, 10000, 7167, 6449]","[1, 2, 3, 4, 6, 7, 8, 9, 10, 12, 12, 16, 17, 19, 20, 21, 22, 23, 24, 25, 26, 29, 30, 61, 63]"
Cat1,20mph,lr,opposite,9,1624830061.680957,9436,10,6,8,50,"[5638, 0, 6302, 9242, 5536, 6347, 6295, 6401, 6346, 9436, 6581, 6052, 7433, 6134, 9299, 5342, 5822, 8135, 8001, 6198, 6224, 7797, 7932, 7688, 5332, 5983, 5716, 6121]","[1, 2, 3, 4, 4, 6, 7, 8, 9, 10, 12, 15, 16, 17, 19, 20, 20, 22, 23, 24, 25, 26, 29, 30, 30, 60, 61, 63]"
Cat1,20mph,lr,opposite,9,1624830062.831906,9368,16,8,8,60,"[5897, 7492, 6326, 6470, 5132, 6018, 6192, 6467, 6358, 8056, 6321, 5328, 5838, 9368, 6296, 9005, 6250, 5287, 6990, 8034, 5302, 6203, 6757, 8037, 8323, 5400, 5984, 6290]","[1, 2, 3, 4, 4, 6, 7, 8, 9, 10, 12, 12, 15, 16, 17, 19, 20, 21, 22, 23, 24, 25, 26, 29, 30, 30, 30, 63]"
Cat1,20mph,lr,opposite,9,1624830063.930805,10536,19,1,7,55,"[5031, 8158, 6556, 8102, 6240, 6392, 7752, 7784, 5280, 8328, 4516, 5655, 7171, 8143, 6198, 5016, 10536, 5286, 5220, 8575, 8421, 6556, 6270, 10100, 6382, 6213, 9651, 9989, 5634, 6312, 5076, 5630]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 15, 16, 17, 17, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 60, 61, 61, 63]"
Cat1,20mph,lr,opposite,9,1624830065.010955,11666,17,4,8,65,"[6199, 5506, 6366, 6112, 4884, 5612, 6130, 8134, 7418, 5284, 5524, 6254, 6405, 5400, 11666, 6362, 5352, 6309, 6106, 8815, 7830, 8216, 7485, 5343, 6611, 6463, 6143, 5367, 8040, 5362]","[1, 2, 3, 4, 4, 6, 7, 8, 10, 12, 12, 14, 15, 15, 17, 18, 19, 20, 21, 22, 23, 24, 26, 27, 28, 30, 31, 60, 61, 63]"
Cat1,20mph,lr,opposite,9,1624830066.090602,103692,16,3,8,30,"[10763, 0, 10584, 10390, 9776, 9278, 11675, 25603, 15259, 42170, 18924, 21168, 38563, 11854, 7861, 103692, 10110, 41777, 25858, 38238, 16556, 12012, 24928, 63515, 13138, 10579, 9539, 19924, 15322, 16274, 8274, 19904, 10200, 41596, 9179, 30649]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 59, 60, 61, 62, 63]"
Cat1,20mph,lr,opposite,9,1624830067.140556,7670,0,0,2,30,"[7670, 6580, 6773, 6964, 0, 6476, 6774]","[0, 0, 26, 26, 26, 26, 26]"
Cat1,20mph,lr,opposite,9,1624830068.130546,7670,0,0,2,25,"[7670, 6580, 6773, 6964, 0, 6476, 6774, 6892, 6782, 0, 6172, 6710, 6500, 6512, 6944, 0, 1700, 6800, 1736, 1736, 1736, 1924, 1924, 0, 1664]","[0, 0, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
Cat1,20mph,lr,opposite,9,1624830069.240656,7996,26,0,2,20,"[7670, 6580, 6773, 6964, 0, 6476, 6774, 6892, 6782, 0, 6172, 6710, 6500, 6512, 6944, 0, 1700, 6800, 1736, 1736, 1736, 1924, 1924, 0, 1664, 1664, 1888, 7620, 7620, 0, 7996, 7872, 7568, 6932]","[0, 0, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
Cat1,20mph,lr,opposite,9,1624830070.300628,7996,26,0,2,20,"[7670, 6580, 6773, 6964, 0, 6476, 6774, 6892, 6782, 0, 6172, 6710, 6500, 6512, 6944, 0, 1700, 6800, 1736, 1736, 1736, 1924, 1924, 0, 1664, 1664, 1888, 7620, 7620, 0, 7996, 7872, 7568, 6932, 1840, 2084, 2088]","[0, 0, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
Cat1,20mph,lr,opposite,9,1624830071.240537,7996,26,0,2,20,"[7670, 6580, 6773, 6964, 0, 6476, 6774, 6892, 6782, 0, 6172, 6710, 6500, 6512, 6944, 0, 1700, 6800, 1736, 1736, 1736, 1924, 1924, 0, 1664, 1664, 1888, 7620, 7620, 0, 7996, 7872, 7568, 6932, 1840, 2084, 2088, 2108, 1964]","[0, 0, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
Cat1,20mph,lr,opposite,9,1624830072.230687,7996,26,0,2,20,"[7670, 6580, 6773, 6964, 0, 6476, 6774, 6892, 6782, 0, 6172, 6710, 6500, 6512, 6944, 0, 1700, 6800, 1736, 1736, 1736, 1924, 1924, 0, 1664, 1664, 1888, 7620, 7620, 0, 7996, 7872, 7568, 6932, 1840, 2084, 2088, 2108, 1964, 2120]","[0, 0, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
Cat1,20mph,lr,opposite,9,1624830073.270389,7996,26,0,2,20,"[7670, 6580, 6773, 6964, 0, 6476, 6774, 6892, 6782, 0, 6172, 6710, 6500, 6512, 6944, 0, 1700, 6800, 1736, 1736, 1736, 1924, 1924, 0, 1664, 1664, 1888, 7620, 7620, 0, 7996, 7872, 7568, 6932, 1840, 2084, 2088, 2108, 1964, 2120, 2184, 0, 2392, 2140]","[0, 0, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
Cat1,20mph,lr,opposite,9,1624830074.310826,7996,26,0,2,20,"[7670, 6580, 6773, 6964, 0, 6476, 6774, 6892, 6782, 0, 6172, 6710, 6500, 6512, 6944, 0, 1700, 6800, 1736, 1736, 1736, 1924, 1924, 0, 1664, 1664, 1888, 7620, 7620, 0, 7996, 7872, 7568, 6932, 1840, 2084, 2088, 2108, 1964, 2120, 2184, 0, 2392, 2140]","[0, 0, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
Cat1,20mph,lr,opposite,9,1624830075.290292,7996,26,0,2,20,"[7670, 6580, 6773, 6964, 0, 6476, 6774, 6892, 6782, 0, 6172, 6710, 6500, 6512, 6944, 0, 1700, 6800, 1736, 1736, 1736, 1924, 1924, 0, 1664, 1664, 1888, 7620, 7620, 0, 7996, 7872, 7568, 6932, 1840, 2084, 2088, 2108, 1964, 2120, 2184, 0, 2392, 2140, 2118, 2112]","[0, 0, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
Cat1,20mph,lr,opposite,9,1624830076.33022,7996,26,0,2,20,"[7670, 6580, 6773, 6964, 0, 6476, 6774, 6892, 6782, 0, 6172, 6710, 6500, 6512, 6944, 0, 1700, 6800, 1736, 1736, 1736, 1924, 1924, 0, 1664, 1664, 1888, 7620, 7620, 0, 7996, 7872, 7568, 6932, 1840, 2084, 2088, 2108, 1964, 2120, 2184, 0, 2392, 2140, 2118, 2112]","[0, 0, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
Cat1,20mph,lr,opposite,9,1624830077.340092,7996,26,0,2,20,"[7670, 6580, 6773, 6964, 0, 6476, 6774, 6892, 6782, 0, 6172, 6710, 6500, 6512, 6944, 0, 1700, 6800, 1736, 1736, 1736, 1924, 1924, 0, 1664, 1664, 1888, 7620, 7620, 0, 7996, 7872, 7568, 6932, 1840, 2084, 2088, 2108, 1964, 2120, 2184, 0, 2392, 2140, 2118, 2112, 2480, 2284, 2284, 2216]","[0, 0, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
