Category,speed,direction,lane,episode,sweep_time_stamp,max_rssi,selected_sector,tx_mcs,rx_mcs,sqi,all_rssi,all_sector
Cat3,20mph,lr,opposite,1,1625004673.660469,9379,10,7,8,45,"[4805, 4226, 5112, 2782, 3424, 4228, 5092, 3242, 9379, 4430, 4858, 3605, 5196, 4069, 3911, 7546, 3992, 3056, 6580, 5240, 4121, 3843, 5176, 4691, 4135, 6050, 6419, 3157, 2772, 3377, 3419, 3204, 3722]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 15, 16, 17, 18, 19, 20, 20, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 59, 60, 61, 61, 63]"
Cat3,20mph,lr,opposite,1,1625004674.63085,9379,10,7,8,50,"[4805, 4226, 5112, 2782, 3424, 4228, 5092, 3242, 9379, 4430, 4858, 3605, 5196, 4069, 3911, 7546, 3992, 3056, 6580, 5240, 4121, 3843, 5176, 4691, 4135, 6050, 6419, 3157, 2772, 3377, 3419, 3204, 3722]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 15, 16, 17, 18, 19, 20, 20, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 59, 60, 61, 61, 63]"
Cat3,20mph,lr,opposite,1,1625004675.584945,9379,10,7,8,55,"[4805, 4226, 5112, 2782, 3424, 4228, 5092, 3242, 9379, 4430, 4858, 3605, 5196, 4069, 3911, 7546, 3992, 3056, 6580, 5240, 4121, 3843, 5176, 4691, 4135, 6050, 6419, 3157, 2772, 3377, 3419, 3204, 3722]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 15, 16, 17, 18, 19, 20, 20, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 59, 60, 61, 61, 63]"
Cat3,20mph,lr,opposite,1,1625004676.480593,9379,10,7,8,55,"[4805, 4226, 5112, 2782, 3424, 4228, 5092, 3242, 9379, 4430, 4858, 3605, 5196, 4069, 3911, 7546, 3992, 3056, 6580, 5240, 4121, 3843, 5176, 4691, 4135, 6050, 6419, 3157, 2772, 3377, 3419, 3204, 3722]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 15, 16, 17, 18, 19, 20, 20, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 59, 60, 61, 61, 63]"
Cat3,20mph,lr,opposite,1,1625004677.350422,11548,10,8,8,65,"[6373, 0, 4552, 5258, 0, 5878, 4524, 11548, 5800, 7520, 4218, 5938, 7995, 5304, 5141, 8643, 6053, 9583, 8137, 5582, 4460, 6617, 6042, 5995, 7897, 8393, 0, 4780, 5213, 5848, 5418]","[3, 3, 3, 6, 7, 8, 9, 10, 11, 12, 12, 15, 16, 17, 18, 19, 20, 22, 23, 24, 25, 26, 27, 28, 29, 30, 30, 30, 60, 61, 63]"
Cat3,20mph,lr,opposite,1,1625004678.290536,11548,10,8,8,70,"[6373, 0, 4552, 5258, 0, 5878, 4524, 11548, 5800, 7520, 4218, 5938, 7995, 5304, 5141, 8643, 6053, 9583, 8137, 5582, 4460, 6617, 6042, 5995, 7897, 8393, 0, 4780, 5213, 5848, 5418]","[3, 3, 3, 6, 7, 8, 9, 10, 11, 12, 12, 15, 16, 17, 18, 19, 20, 22, 23, 24, 25, 26, 27, 28, 29, 30, 30, 30, 60, 61, 63]"
Cat3,20mph,lr,opposite,1,1625004679.160423,11548,10,8,8,70,"[6373, 0, 4552, 5258, 0, 5878, 4524, 11548, 5800, 7520, 4218, 5938, 7995, 5304, 5141, 8643, 6053, 9583, 8137, 5582, 4460, 6617, 6042, 5995, 7897, 8393, 0, 4780, 5213, 5848, 5418]","[3, 3, 3, 6, 7, 8, 9, 10, 11, 12, 12, 15, 16, 17, 18, 19, 20, 22, 23, 24, 25, 26, 27, 28, 29, 30, 30, 30, 60, 61, 63]"
Cat3,20mph,lr,opposite,1,1625004680.111141,9747,10,8,8,50,"[5827, 6104, 7666, 4909, 5245, 6356, 4424, 9747, 4118, 6203, 3816, 4458, 5612, 5080, 4859, 7963, 4964, 7531, 6634, 5126, 3478, 7356, 5953, 4964, 7530, 7943, 3950, 4501, 4264, 4934]","[2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 12, 15, 16, 17, 18, 19, 20, 22, 23, 24, 25, 26, 27, 28, 29, 30, 30, 60, 61, 63]"
Cat3,20mph,lr,opposite,1,1625004681.001927,8568,22,8,8,60,"[5490, 5272, 6340, 3500, 4884, 5326, 6280, 4980, 6934, 4134, 5209, 4760, 6444, 4339, 4116, 7972, 4987, 8568, 7807, 5084, 3416, 6344, 5148, 5074, 7559, 6715, 3776, 4000, 4870, 4608, 5027]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 15, 16, 17, 18, 19, 20, 22, 23, 24, 25, 26, 27, 28, 29, 30, 30, 30, 60, 60, 63]"
Cat3,20mph,lr,opposite,1,1625004682.01016,6471,17,3,8,35,"[4320, 3704, 3737, 4206, 4102, 4393, 5020, 4065, 4004, 4561, 4864, 4042, 6471, 4193, 4089, 4222, 5761, 6174, 4274, 5040, 4535, 4012, 6044, 4764, 3690, 4801, 4058]","[1, 1, 3, 4, 4, 8, 10, 11, 11, 13, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 26, 26, 28, 30, 30, 61, 61]"
