Category,speed,direction,lane,episode,time header,Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,status.status,status.service,latitude,longitude,altitude,x,y
Cat3,20mph,lr,opposite,1,1625004675.0695367,1625004675.0700402,11007,1625004675,69536704,,0,1,42.33803733333333,-71.08659733333333,6.0,37.41613728691852,-10.147596879524675
Cat3,20mph,lr,opposite,1,1625004676.08086,1625004676.081663,11008,1625004676,80859843,,0,1,42.33803733333333,-71.08659733333333,6.0,37.41613728691852,-10.147596879524675
Cat3,20mph,lr,opposite,1,1625004677.0893302,1625004677.1014183,11009,1625004677,89330154,,0,1,42.33803733333333,-71.08659733333333,6.0,37.41613728691852,-10.147596879524675
Cat3,20mph,lr,opposite,1,1625004678.100409,1625004678.101827,11010,1625004678,100409012,,0,1,42.33803733333333,-71.08659733333333,6.0,37.41613728691852,-10.147596879524675
Cat3,20mph,lr,opposite,1,1625004679.1091542,1625004679.9770224,11011,1625004679,109154168,,0,1,42.33803733333333,-71.08659733333333,6.0,37.41613728691852,-10.147596879524675
Cat3,20mph,lr,opposite,1,1625004680.1292846,1625004680.1298616,11012,1625004680,129284686,,0,1,42.33803733333333,-71.08659733333333,6.0,37.41613728691852,-10.147596879524675
Cat3,20mph,lr,opposite,1,1625004681.1297605,1625004681.9417703,11013,1625004681,129760600,,0,1,42.338016,-71.08657066666666,6.0,39.60631762896139,-12.517967249436879
Cat3,20mph,lr,opposite,1,1625004682.149147,1625004682.977111,11014,1625004682,149147042,,0,1,42.33797333333333,-71.086528,6.0,43.110610645627396,-17.25870799084027
Cat3,20mph,lr,opposite,1,1625004683.1491165,1625004683.9496655,11015,1625004683,149116546,,0,1,42.337909333333336,-71.08645866666667,6.0,48.805089799901566,-24.369819101366375
Cat3,20mph,lr,opposite,1,1625004684.1696713,1625004684.9426374,11016,1625004684,169671298,,0,1,42.337845333333334,-71.08638933333333,6.0,54.49957475090289,-31.48093021268197
Cat3,20mph,lr,opposite,1,1625004685.1797984,1625004685.9772298,11017,1625004685,179798367,,0,1,42.33778933333333,-71.08632533333333,6.0,59.75602607885026,-37.70315243498443
Cat3,20mph,lr,opposite,1,1625004686.189716,1625004686.9496002,11018,1625004686,189716200,,0,1,42.337741333333334,-71.08627733333333,6.0,63.69837068647995,-43.03648576827376
Cat3,20mph,lr,opposite,1,1625004687.201315,1625004687.9419398,11019,1625004687,201315025,,0,1,42.33771733333333,-71.08625066666667,6.0,65.88856203722979,-45.703152435313164
Cat3,20mph,lr,opposite,1,1625004688.2099216,1625004688.9772322,11020,1625004688,209921664,,0,1,42.337709333333336,-71.08624533333334,6.0,66.32660209552434,-46.592041323536804
Cat3,20mph,lr,opposite,1,1625004689.2212965,1625004689.952245,11021,1625004689,221296549,,0,1,42.337709333333336,-71.08624533333334,6.0,66.32660209552434,-46.592041323536804
Cat3,20mph,lr,opposite,1,1625004690.229155,1625004690.9417331,11022,1625004690,229155142,,0,1,42.337709333333336,-71.08624533333334,6.0,66.32660209552434,-46.592041323536804
Cat3,20mph,lr,opposite,1,1625004691.2413702,1625004691.9768138,11023,1625004691,241370210,,0,1,42.337709333333336,-71.08624533333334,6.0,66.32660209552434,-46.592041323536804
Cat3,20mph,lr,opposite,1,1625004692.2492049,1625004692.9494863,11024,1625004692,249204782,,0,1,42.337709333333336,-71.08624533333334,6.0,66.32660209552434,-46.592041323536804
Cat3,20mph,lr,opposite,1,1625004693.2744272,1625004693.9417474,11025,1625004693,274427068,,0,1,42.337709333333336,-71.08624533333334,6.0,66.32660209552434,-46.592041323536804
Cat3,20mph,lr,opposite,1,1625004694.2801454,1625004694.976651,11026,1625004694,280145308,,0,1,42.337709333333336,-71.08624533333334,6.0,66.32660209552434,-46.592041323536804
Cat3,20mph,lr,opposite,1,1625004695.290731,1625004695.949701,11027,1625004695,290730949,,0,1,42.337709333333336,-71.08624533333334,6.0,66.32660209552434,-46.592041323536804
Cat3,20mph,lr,opposite,1,1625004696.2995756,1625004696.941742,11028,1625004696,299575620,,0,1,42.337709333333336,-71.08624533333334,6.0,66.32660209552434,-46.592041323536804
Cat3,20mph,lr,opposite,1,1625004697.320524,1625004697.9761875,11029,1625004697,320523936,,0,1,42.337709333333336,-71.08624533333334,6.0,66.32660209552434,-46.592041323536804
