Base-Twin,1R-Twin,3R-Twin
0.5444267787201617,0.7300628870982894,0.8171026669548291
0.6863950599106696,0.7954603799973149,0.880592525953741
0.7721658407594769,0.8032771874739985,0.8988340604744994
