Base-Twin,1R-Twin,3R-Twin
0.6495389502514543,0.7472447779365947,0.7934894742199423
0.7221216281881536,0.7945006664017317,0.8030688541406653
0.8226914517592807,0.8916792770567048,0.9059717066385083
