Base-Twin,1R-Twin,3R-Twin
0.5859301172789049,0.7462001080346313,0.798447523808121
0.7269905460129503,0.7745034862922783,0.7943181049754978
0.8008387790295254,0.8441795757072095,0.8522686679874782
