Category,speed,direction,lane,episode,time header,Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,status.status,status.service,latitude,longitude,altitude,x,y
Cat3,15mph,lr,opposite,5,1625004021.126709,1625004021.1273973,10360,1625004021,126709015,,0,1,42.33802933333333,-71.086608,6.0,36.540070161727094,-11.03648576853781
Cat3,15mph,lr,opposite,5,1625004022.1354725,1625004022.9959993,10361,1625004022,135472650,,0,1,42.33802933333333,-71.086608,6.0,36.540070161727094,-11.03648576853781
Cat3,15mph,lr,opposite,5,1625004023.1470559,1625004023.1475239,10362,1625004023,147055904,,0,1,42.33802933333333,-71.086608,6.0,36.540070161727094,-11.03648576853781
Cat3,15mph,lr,opposite,5,1625004024.1554961,1625004024.9670491,10363,1625004024,155496072,,0,1,42.33802933333333,-71.086608,6.0,36.540070161727094,-11.03648576853781
Cat3,15mph,lr,opposite,5,1625004025.1666403,1625004025.9957716,10364,1625004025,166640334,,0,1,42.33802933333333,-71.086608,6.0,36.540070161727094,-11.03648576853781
Cat3,15mph,lr,opposite,5,1625004026.175943,1625004026.9763105,10365,1625004026,175943013,,0,1,42.33802933333333,-71.086608,6.0,36.540070161727094,-11.03648576853781
Cat3,15mph,lr,opposite,5,1625004027.1865966,1625004027.9670923,10366,1625004027,186596650,,0,1,42.338026666666664,-71.086608,6.0,36.54007093649792,-11.332782064875524
Cat3,15mph,lr,opposite,5,1625004028.2075734,1625004028.9963796,10367,1625004028,207573374,,0,1,42.338005333333335,-71.08658133333333,6.0,38.73025131569129,-13.703152434787727
Cat3,15mph,lr,opposite,5,1625004029.207605,1625004029.9761944,10368,1625004029,207604867,,0,1,42.33796266666667,-71.08653333333334,6.0,42.672579317165976,-18.443893175401627
Cat3,15mph,lr,opposite,5,1625004030.215416,1625004030.9670806,10369,1625004030,215415996,,0,1,42.337904,-71.08647466666666,6.0,47.49098630330032,-24.962411694041798
Cat3,15mph,lr,opposite,5,1625004031.2355008,1625004031.995876,10370,1625004031,235500862,,0,1,42.33785066666667,-71.086416,6.0,52.30939556528194,-30.888337620006546
Cat3,15mph,lr,opposite,5,1625004032.247491,1625004032.9763756,10371,1625004032,247490951,,0,1,42.33780266666667,-71.086368,6.0,56.25173540829827,-36.22167095329587
Cat3,15mph,lr,opposite,5,1625004033.2557406,1625004033.9674642,10372,1625004033,255740679,,0,1,42.33776266666667,-71.08633066666667,6.0,59.31800306766399,-40.66611539757206
Cat3,15mph,lr,opposite,5,1625004035.2760658,1625004035.9766276,10374,1625004035,276065881,,0,1,42.337722666666664,-71.08629333333333,6.0,62.38427267862085,-45.11055984263774
Cat3,15mph,lr,opposite,5,1625004036.2868025,1625004036.9673202,10375,1625004036,286802639,,0,1,42.337722666666664,-71.086288,6.0,62.82230849933069,-45.11055984263774
Cat3,15mph,lr,opposite,5,1625004037.2950544,1625004037.995366,10376,1625004037,295054445,,0,1,42.337722666666664,-71.086288,6.0,62.82230849933069,-45.11055984263774
Cat3,15mph,lr,opposite,5,1625004038.3121712,1625004038.9762943,10377,1625004038,312171284,,0,1,42.337722666666664,-71.086288,6.0,62.82230849933069,-45.11055984263774
Cat3,15mph,lr,opposite,5,1625004039.3151944,1625004039.9680834,10378,1625004039,315194390,,0,1,42.337722666666664,-71.086288,6.0,62.82230849933069,-45.11055984263774
Cat3,15mph,lr,opposite,5,1625004040.3274128,1625004040.9954429,10379,1625004040,327412763,,0,1,42.337722666666664,-71.086288,6.0,62.82230849933069,-45.11055984263774
Cat3,15mph,lr,opposite,5,1625004041.3354583,1625004041.976679,10380,1625004041,335458223,,0,1,42.337722666666664,-71.086288,6.0,62.82230849933069,-45.11055984263774
Cat3,15mph,lr,opposite,5,1625004042.3550398,1625004042.9678996,10381,1625004042,355039913,,0,1,42.337722666666664,-71.086288,6.0,62.82230849933069,-45.11055984263774
Cat3,15mph,lr,opposite,5,1625004043.3674154,1625004043.9955754,10382,1625004043,367415413,,0,1,42.337722666666664,-71.086288,6.0,62.82230849933069,-45.11055984263774
Cat3,15mph,lr,opposite,5,1625004044.3762794,1625004044.9771242,10383,1625004044,376279351,,0,1,42.337722666666664,-71.086288,6.0,62.82230849933069,-45.11055984263774
Cat3,15mph,lr,opposite,5,1625004045.387195,1625004045.9678004,10384,1625004045,387195222,,0,1,42.337722666666664,-71.086288,6.0,62.82230849933069,-45.11055984263774
Cat3,15mph,lr,opposite,5,1625004046.3952262,1625004046.9955814,10385,1625004046,395226259,,0,1,42.337722666666664,-71.086288,6.0,62.82230849933069,-45.11055984263774
Cat3,15mph,lr,opposite,5,1625004047.4120317,1625004047.9750016,10386,1625004047,412031650,,0,1,42.337722666666664,-71.086288,6.0,62.82230849933069,-45.11055984263774
Cat3,15mph,lr,opposite,5,1625004048.4150932,1625004048.965098,10387,1625004048,415093174,,0,1,42.337722666666664,-71.086288,6.0,62.82230849933069,-45.11055984263774
Cat3,15mph,lr,opposite,5,1625004049.4273777,1625004049.9951189,10388,1625004049,427377795,,0,1,42.337722666666664,-71.086288,6.0,62.82230849933069,-45.11055984263774
Cat3,15mph,lr,opposite,5,1625004050.4460728,1625004050.9750202,10389,1625004050,446072840,,0,1,42.337722666666664,-71.086288,6.0,62.82230849933069,-45.11055984263774
