Category,speed,direction,lane,episode,Time header,lidar number,path to the file
Cat1,10mph,lr,opposite,1,1624824111.457751000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_1/lidar_pcd/ns1/velodyne_points/1624824111.457751000.pcd
Cat1,10mph,lr,opposite,1,1624824111.558597000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_1/lidar_pcd/ns1/velodyne_points/1624824111.558597000.pcd
Cat1,10mph,lr,opposite,1,1624824111.659411000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_1/lidar_pcd/ns1/velodyne_points/1624824111.659411000.pcd
Cat1,10mph,lr,opposite,1,1624824111.760306000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_1/lidar_pcd/ns1/velodyne_points/1624824111.760306000.pcd
Cat1,10mph,lr,opposite,1,1624824111.861165000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_1/lidar_pcd/ns1/velodyne_points/1624824111.861165000.pcd
Cat1,10mph,lr,opposite,1,1624824111.962037000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_1/lidar_pcd/ns1/velodyne_points/1624824111.962037000.pcd
Cat1,10mph,lr,opposite,1,1624824112.062923000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_1/lidar_pcd/ns1/velodyne_points/1624824112.062923000.pcd
Cat1,10mph,lr,opposite,1,1624824112.163749000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_1/lidar_pcd/ns1/velodyne_points/1624824112.163749000.pcd
Cat1,10mph,lr,opposite,1,1624824112.264573000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_1/lidar_pcd/ns1/velodyne_points/1624824112.264573000.pcd
Cat1,10mph,lr,opposite,1,1624824112.365468000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_1/lidar_pcd/ns1/velodyne_points/1624824112.365468000.pcd
