Category,speed,direction,lane,episode,time header,Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,status.status,status.service,latitude,longitude,altitude,x,y
Cat1,10mph,lr,opposite,9,1624825292.0698273,1624825292.7198546,4049,1624825292,69827407,,0,1,42.338056,-71.08694933333334,6.0,8.505844194321899,-8.07352280516069
Cat1,10mph,lr,opposite,9,1624825293.0795276,1624825293.7612455,4050,1624825293,79527563,,0,1,42.338056,-71.08694933333334,6.0,8.505844194321899,-8.07352280516069
Cat1,10mph,lr,opposite,9,1624825294.099623,1624825294.7414236,4051,1624825294,99622957,,0,1,42.338056,-71.08694933333334,6.0,8.505844194321899,-8.07352280516069
Cat1,10mph,lr,opposite,9,1624825295.0996337,1624825295.7198248,4052,1624825295,99633769,,0,1,42.338056,-71.08694933333334,6.0,8.505844194321899,-8.07352280516069
Cat1,10mph,lr,opposite,9,1624825296.1098924,1624825296.760995,4053,1624825296,109892429,,0,1,42.338056,-71.08694933333334,6.0,8.505844194321899,-8.07352280516069
Cat1,10mph,lr,opposite,9,1624825297.1197174,1624825297.7400181,4054,1624825297,119717260,,0,1,42.338056,-71.08694933333334,6.0,8.505844194321899,-8.07352280516069
Cat1,10mph,lr,opposite,9,1624825298.139665,1624825298.7203364,4055,1624825298,139664956,,0,1,42.338056,-71.08694933333334,6.0,8.505844194321899,-8.07352280516069
Cat1,10mph,lr,opposite,9,1624825299.1492918,1624825299.760686,4056,1624825299,149291662,,0,1,42.338056,-71.08694933333334,6.0,8.505844194321899,-8.07352280516069
Cat1,10mph,lr,opposite,9,1624825300.1602738,1624825300.7408092,4057,1624825300,160273696,,0,1,42.338056,-71.08694933333334,6.0,8.505844194321899,-8.07352280516069
Cat1,10mph,lr,opposite,9,1624825301.1693137,1624825301.719799,4058,1624825301,169313727,,0,1,42.338056,-71.08694933333334,6.0,8.505844194321899,-8.07352280516069
Cat1,10mph,lr,opposite,9,1624825302.179352,1624825302.7615268,4059,1624825302,179352131,,0,1,42.33805066666667,-71.086944,6.0,8.943879233339393,-8.666115397836116
Cat1,10mph,lr,opposite,9,1624825303.197573,1624825303.7407496,4060,1624825303,197572890,,0,1,42.338032,-71.08692266666667,6.0,10.696019534129736,-10.740189472200099
Cat1,10mph,lr,opposite,9,1624825304.1992059,1624825304.7197268,4061,1624825304,199205872,,0,1,42.33800266666667,-71.086896,6.0,12.886196256298422,-13.999448731125439
Cat1,10mph,lr,opposite,9,1624825305.2191362,1624825305.7612364,4062,1624825305,219136136,,0,1,42.33796266666667,-71.08685866666667,6.0,15.952445247251562,-18.443893175401627
Cat1,10mph,lr,opposite,9,1624825306.2192545,1624825306.739712,4063,1624825306,219254386,,0,1,42.337922666666664,-71.086816,6.0,19.456731313931726,-22.888337620467308
Cat1,10mph,lr,opposite,9,1624825307.23929,1624825307.719698,4064,1624825307,239290015,,0,1,42.337882666666665,-71.08677333333333,6.0,22.961019609677187,-27.332782064743494
Cat1,10mph,lr,opposite,9,1624825308.2392638,1624825308.7608433,4065,1624825308,239263701,,0,1,42.337853333333335,-71.086736,6.0,26.02727252310778,-30.592041323668834
Cat1,10mph,lr,opposite,9,1624825309.249183,1624825309.7402828,4066,1624825309,249182833,,0,1,42.337834666666666,-71.08671466666667,6.0,27.779418108641917,-32.666115398032815
Cat1,10mph,lr,opposite,9,1624825310.269881,1624825311.2795763,4067,1624825310,269881107,,0,1,42.33782133333333,-71.086704,6.0,28.65549200783606,-34.14759687972138
Cat1,10mph,lr,opposite,9,1624825311.279364,1624825312.2901437,4068,1624825311,279364184,,0,1,42.337818666666664,-71.086704,6.0,28.655492615425434,-34.44389317605909
Cat1,10mph,lr,opposite,9,1624825312.2889156,1624825313.2993307,4069,1624825312,288915700,,0,1,42.337818666666664,-71.086704,6.0,28.655492615425434,-34.44389317605909
Cat1,10mph,lr,opposite,9,1624825313.2990534,1624825314.310029,4070,1624825313,299053433,,0,1,42.337818666666664,-71.086704,6.0,28.655492615425434,-34.44389317605909
Cat1,10mph,lr,opposite,9,1624825314.3092027,1624825315.319415,4071,1624825314,309202787,,0,1,42.337818666666664,-71.086704,6.0,28.655492615425434,-34.44389317605909
Cat1,10mph,lr,opposite,9,1624825315.319077,1624825316.3293324,4072,1624825315,319076922,,0,1,42.337818666666664,-71.086704,6.0,28.655492615425434,-34.44389317605909
