Category,speed,direction,lane,episode,time header,Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,status.status,status.service,latitude,longitude,altitude,x,y
Cat3,15mph,lr,opposite,8,1625004303.118444,1625004303.1215541,10639,1625004303,118443880,,0,1,42.33803733333333,-71.086608,6.0,36.540067837414504,-10.147596879524675
Cat3,15mph,lr,opposite,8,1625004304.1284127,1625004304.9860075,10640,1625004304,128412626,,0,1,42.33803733333333,-71.086608,6.0,36.540067837414504,-10.147596879524675
Cat3,15mph,lr,opposite,8,1625004305.1383793,1625004305.1391077,10641,1625004305,138379281,,0,1,42.33803733333333,-71.086608,6.0,36.540067837414504,-10.147596879524675
Cat3,15mph,lr,opposite,8,1625004306.1482809,1625004306.9488652,10642,1625004306,148280829,,0,1,42.33803733333333,-71.086608,6.0,36.540067837414504,-10.147596879524675
Cat3,15mph,lr,opposite,8,1625004307.1610584,1625004307.9861577,10643,1625004307,161058399,,0,1,42.33803733333333,-71.086608,6.0,36.540067837414504,-10.147596879524675
Cat3,15mph,lr,opposite,8,1625004308.1684744,1625004308.968896,10644,1625004308,168474410,,0,1,42.33803733333333,-71.086608,6.0,36.540067837414504,-10.147596879524675
Cat3,15mph,lr,opposite,8,1625004309.184359,1625004309.948848,10645,1625004309,184359113,,0,1,42.338032,-71.08660266666666,6.0,36.978104130283846,-10.740189472200099
Cat3,15mph,lr,opposite,8,1625004310.1886036,1625004310.9860106,10646,1625004310,188603750,,0,1,42.338005333333335,-71.08657066666666,6.0,39.60632098810229,-13.703152434787727
Cat3,15mph,lr,opposite,8,1625004311.2082052,1625004311.9685252,10647,1625004311,208205306,,0,1,42.337957333333335,-71.08651733333333,6.0,43.9866861369216,-19.03648576807705
Cat3,15mph,lr,opposite,8,1625004321.308148,1625004321.9483185,10657,1625004321,308147993,,0,1,42.33773333333333,-71.08626133333334,6.0,65.01248208781948,-43.92537465728689
Cat3,15mph,lr,opposite,8,1625004322.3184338,1625004322.9859235,10658,1625004322,318433649,,0,1,42.33773333333333,-71.08626133333334,6.0,65.01248208781948,-43.92537465728689
