Category,speed,direction,lane,episode,sweep_time_stamp,max_rssi,selected_sector,tx_mcs,rx_mcs,sqi,all_rssi,all_sector
Cat1,20mph,lr,opposite,8,1624829986.355064,9641,19,1,8,40,"[5188, 6424, 6200, 6490, 4912, 5902, 6098, 6399, 6224, 8102, 6716, 5377, 9372, 5194, 6096, 9641, 6200, 6010, 7797, 7979, 6232, 5428, 8143, 5218, 5064, 7855, 8249, 4808, 5168, 5577, 0, 5526]","[1, 2, 3, 4, 4, 6, 7, 8, 9, 10, 12, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 30, 30, 61, 61, 63]"
Cat1,20mph,lr,opposite,8,1624829987.392869,7940,10,1,6,40,"[4745, 6240, 5136, 5380, 4236, 4862, 5008, 5343, 6024, 7940, 4268, 6290, 4324, 5096, 7758, 4384, 5044, 6187, 5092, 5000, 6572, 7927, 5280, 6066, 6581, 5074, 6887, 7895, 4913, 4780, 5266, 5136]","[1, 2, 3, 4, 4, 6, 7, 8, 9, 10, 10, 12, 12, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 29, 30, 31, 31, 61, 63]"
Cat1,20mph,lr,opposite,8,1624829988.404735,9054,30,0,1,40,"[5092, 0, 5241, 6352, 5620, 6014, 6253, 6096, 7716, 4642, 6334, 5654, 7754, 5138, 5124, 7904, 5944, 5009, 7413, 6858, 5286, 5256, 7699, 5090, 7069, 9054, 4866, 5232, 5228]","[1, 2, 3, 4, 6, 7, 8, 9, 10, 10, 12, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 29, 30, 30, 61, 63]"
Cat1,20mph,lr,opposite,8,1624829989.354881,8099,30,0,6,40,"[5068, 6392, 6124, 6418, 4520, 5237, 6122, 5288, 6194, 7726, 6390, 5727, 6809, 6036, 5108, 8043, 5211, 4398, 6702, 7921, 4646, 6167, 6754, 5098, 4930, 7163, 8099, 4652, 5030, 5230, 4893, 6086]","[1, 2, 3, 4, 4, 6, 7, 8, 9, 10, 12, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 27, 29, 30, 30, 60, 61, 62, 63]"
Cat1,20mph,lr,opposite,8,1624829990.504843,8123,29,1,1,40,"[4983, 0, 5120, 6332, 5118, 5862, 5362, 5200, 6825, 6205, 5171, 6858, 5025, 5055, 7878, 5960, 5003, 7357, 6682, 5212, 4622, 6728, 5827, 8123, 7930, 0, 4889, 5744, 4590, 5269]","[1, 2, 3, 4, 6, 7, 8, 9, 10, 12, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 29, 30, 30, 60, 61, 61, 63]"
Cat1,20mph,lr,opposite,8,1624829991.526561,9172,30,1,8,40,"[5084, 0, 5419, 6298, 4528, 5153, 5974, 5280, 6087, 7732, 4482, 6316, 5335, 7732, 5071, 5096, 7036, 5270, 5110, 6639, 7667, 6163, 5196, 7573, 5070, 5575, 7719, 9172, 0, 4830, 5120, 4652, 5228]","[1, 2, 3, 4, 4, 6, 7, 8, 9, 10, 10, 12, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 30, 60, 61, 61, 63]"
Cat1,20mph,lr,opposite,8,1624829992.444566,8995,19,0,8,40,"[4718, 0, 5262, 5565, 4644, 5666, 5164, 6070, 6064, 7700, 4754, 6279, 5179, 6835, 5952, 4602, 8995, 5230, 4621, 7350, 6705, 6066, 5260, 6890, 5038, 4480, 7536, 8007, 4258, 4589, 5150, 5226]","[1, 2, 3, 4, 4, 6, 7, 8, 9, 10, 10, 12, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 30, 60, 61, 63]"
Cat1,20mph,lr,opposite,8,1624829993.504579,9342,19,1,8,45,"[4520, 6516, 6208, 6338, 4580, 5324, 5160, 5265, 5214, 7820, 4716, 6210, 5291, 7003, 5214, 6127, 9342, 6184, 5312, 7449, 6795, 5303, 5214, 6912, 6022, 7598, 6818, 4944, 5218, 5321]","[1, 2, 3, 4, 4, 6, 7, 8, 9, 10, 10, 12, 15, 16, 17, 18, 19, 20, 20, 22, 23, 24, 25, 26, 27, 29, 30, 30, 61, 63]"
Cat1,20mph,lr,opposite,8,1624829994.454605,9280,19,3,8,40,"[4842, 0, 5160, 5426, 4165, 5176, 4488, 5408, 5220, 7706, 4556, 5834, 5324, 6519, 4344, 9280, 5086, 4884, 6518, 6738, 5268, 5142, 6698, 4395, 4846, 7596, 8165, 4826, 4868, 5152]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 10, 12, 15, 16, 17, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 30, 61, 63]"
Cat1,20mph,lr,opposite,8,1624829995.320415,51253,10,2,8,65,"[20302, 10290, 8288, 13112, 11508, 5719, 8063, 6477, 51253, 7787, 6477, 12908, 8153, 10057, 12175, 8030, 11061, 12663, 8004, 12663, 12111, 12783, 6793, 8310, 13806, 8089, 12647, 7836, 15165, 8214, 7781, 5634, 7151, 7667, 7119]","[1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 59, 60, 61, 62, 63]"
