Category,speed,direction,lane,episode,time header,Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,status.status,status.service,latitude,longitude,altitude,x,y
Cat1,20mph,lr,opposite,8,1624829987.0283434,1624829987.821404,8693,1624829987,28343417,,0,1,42.33807733333333,-71.08692266666667,6.0,10.696015678679425,-5.703152435248487
Cat1,20mph,lr,opposite,8,1624829988.0456102,1624829988.8608224,8694,1624829988,45610085,,0,1,42.33807733333333,-71.08692266666667,6.0,10.696015678679425,-5.703152435248487
Cat1,20mph,lr,opposite,8,1624829989.0482793,1624829989.8469985,8695,1624829989,48279323,,0,1,42.33807733333333,-71.08692266666667,6.0,10.696015678679425,-5.703152435248487
Cat1,20mph,lr,opposite,8,1624829990.0605907,1624829990.8212962,8696,1624829990,60590845,,0,1,42.33807733333333,-71.08692266666667,6.0,10.696015678679425,-5.703152435248487
Cat1,20mph,lr,opposite,8,1624829991.068845,1624829991.86084,8697,1624829991,68845088,,0,1,42.33807733333333,-71.08692266666667,6.0,10.696015678679425,-5.703152435248487
Cat1,20mph,lr,opposite,8,1624829992.0800903,1624829992.846546,8698,1624829992,80090207,,0,1,42.33807733333333,-71.08692266666667,6.0,10.696015678679425,-5.703152435248487
Cat1,20mph,lr,opposite,8,1624829993.0889747,1624829993.8290105,8699,1624829993,88974751,,0,1,42.338074666666664,-71.08692266666667,6.0,10.696015905470665,-5.999448731586199
Cat1,20mph,lr,opposite,8,1624829994.101297,1624829994.8613348,8700,1624829994,101296919,,0,1,42.33805866666667,-71.08690133333333,6.0,12.44815586801665,-7.777226508822979
Cat1,20mph,lr,opposite,8,1624829995.1207254,1624829995.8471022,8701,1624829995,120725308,,0,1,42.338024,-71.08685866666667,6.0,15.952437467627592,-11.629078361213235
Cat1,20mph,lr,opposite,8,1624829996.1286948,1624829996.8290539,8702,1624829996,128694682,,0,1,42.33797066666666,-71.08680533333333,6.0,20.33279380198565,-17.555004287177983
Cat1,20mph,lr,opposite,8,1624829997.1461244,1624829997.8609152,8703,1624829997,146124397,,0,1,42.33791466666667,-71.086736,6.0,26.027259830257123,-23.77722650869095
Cat1,20mph,lr,opposite,8,1624829998.148699,1624829998.8468707,8704,1624829998,148699110,,0,1,42.33785066666667,-71.08666666666667,6.0,31.721732947462954,-30.888337620006546
Cat1,20mph,lr,opposite,8,1624829999.1597655,1624829999.8290555,8705,1624829999,159765442,,0,1,42.337792,-71.086608,6.0,36.54013911625303,-37.40685613864672
Cat1,20mph,lr,opposite,8,1624830000.1684463,1624830000.8635817,8706,1624830000,168446363,,0,1,42.33776266666667,-71.08657066666666,6.0,39.60639740846504,-40.66611539757206
Cat1,20mph,lr,opposite,8,1624830001.1801486,1624830001.846773,8707,1624830001,180148500,,0,1,42.337757333333336,-71.08657066666666,6.0,39.60639908803145,-41.25870799024748
Cat1,20mph,lr,opposite,8,1624830002.1895835,1624830002.8287628,8708,1624830002,189583628,,0,1,42.337757333333336,-71.08657066666666,6.0,39.60639908803145,-41.25870799024748
Cat1,20mph,lr,opposite,8,1624830003.2002416,1624830003.8606987,8709,1624830003,200241513,,0,1,42.337757333333336,-71.08657066666666,6.0,39.60639908803145,-41.25870799024748
Cat1,20mph,lr,opposite,8,1624830004.2086656,1624830004.843727,8710,1624830004,208665509,,0,1,42.337757333333336,-71.08657066666666,6.0,39.60639908803145,-41.25870799024748
Cat1,20mph,lr,opposite,8,1624830005.2217543,1624830005.8281898,8711,1624830005,221754406,,0,1,42.337757333333336,-71.08657066666666,6.0,39.60639908803145,-41.25870799024748
Cat1,20mph,lr,opposite,8,1624830006.2278492,1624830006.8614643,8712,1624830006,227849352,,0,1,42.337757333333336,-71.08657066666666,6.0,39.60639908803145,-41.25870799024748
Cat1,20mph,lr,opposite,8,1624830007.2485883,1624830007.8435397,8713,1624830007,248588329,,0,1,42.337757333333336,-71.08657066666666,6.0,39.60639908803145,-41.25870799024748
Cat1,20mph,lr,opposite,8,1624830008.2605772,1624830008.8279548,8714,1624830008,260577265,,0,1,42.337757333333336,-71.08657066666666,6.0,39.60639908803145,-41.25870799024748
