Category,speed,direction,lane,episode,Time header,lidar number,path to the file
Cat1,15mph,lr,opposite,0,1624826302.473005000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_0/lidar_pcd/ns1/velodyne_points/1624826302.473005000.pcd
Cat1,15mph,lr,opposite,0,1624826302.573844000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_0/lidar_pcd/ns1/velodyne_points/1624826302.573844000.pcd
Cat1,15mph,lr,opposite,0,1624826302.674736000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_0/lidar_pcd/ns1/velodyne_points/1624826302.674736000.pcd
Cat1,15mph,lr,opposite,0,1624826302.775562000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_0/lidar_pcd/ns1/velodyne_points/1624826302.775562000.pcd
Cat1,15mph,lr,opposite,0,1624826302.876421000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_0/lidar_pcd/ns1/velodyne_points/1624826302.876421000.pcd
Cat1,15mph,lr,opposite,0,1624826302.977270000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_0/lidar_pcd/ns1/velodyne_points/1624826302.977270000.pcd
Cat1,15mph,lr,opposite,0,1624826303.078149000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_0/lidar_pcd/ns1/velodyne_points/1624826303.078149000.pcd
Cat1,15mph,lr,opposite,0,1624826303.179001000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_0/lidar_pcd/ns1/velodyne_points/1624826303.179001000.pcd
Cat1,15mph,lr,opposite,0,1624826303.279845000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_0/lidar_pcd/ns1/velodyne_points/1624826303.279845000.pcd
Cat1,15mph,lr,opposite,0,1624826303.380740000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_0/lidar_pcd/ns1/velodyne_points/1624826303.380740000.pcd
Cat1,15mph,lr,opposite,0,1624826303.481588000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_0/lidar_pcd/ns1/velodyne_points/1624826303.481588000.pcd
Cat1,15mph,lr,opposite,0,1624826303.582416000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_0/lidar_pcd/ns1/velodyne_points/1624826303.582416000.pcd
Cat1,15mph,lr,opposite,0,1624826303.683314000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_0/lidar_pcd/ns1/velodyne_points/1624826303.683314000.pcd
Cat1,15mph,lr,opposite,0,1624826303.784147000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_0/lidar_pcd/ns1/velodyne_points/1624826303.784147000.pcd
Cat1,15mph,lr,opposite,0,1624826303.985863000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_0/lidar_pcd/ns1/velodyne_points/1624826303.985863000.pcd
Cat1,15mph,lr,opposite,0,1624826304.086734000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_0/lidar_pcd/ns1/velodyne_points/1624826304.086734000.pcd
Cat1,15mph,lr,opposite,0,1624826304.187551000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_0/lidar_pcd/ns1/velodyne_points/1624826304.187551000.pcd
Cat1,15mph,lr,opposite,0,1624826304.288450000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_0/lidar_pcd/ns1/velodyne_points/1624826304.288450000.pcd
Cat1,15mph,lr,opposite,0,1624826304.389274000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_0/lidar_pcd/ns1/velodyne_points/1624826304.389274000.pcd
Cat1,15mph,lr,opposite,0,1624826304.490167000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_0/lidar_pcd/ns1/velodyne_points/1624826304.490167000.pcd
Cat1,15mph,lr,opposite,0,1624826304.591014000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_0/lidar_pcd/ns1/velodyne_points/1624826304.591014000.pcd
Cat1,15mph,lr,opposite,0,1624826304.691843000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_0/lidar_pcd/ns1/velodyne_points/1624826304.691843000.pcd
Cat1,15mph,lr,opposite,0,1624826304.792723000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_0/lidar_pcd/ns1/velodyne_points/1624826304.792723000.pcd
Cat1,15mph,lr,opposite,0,1624826304.893583000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_0/lidar_pcd/ns1/velodyne_points/1624826304.893583000.pcd
Cat1,15mph,lr,opposite,0,1624826304.994392000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_0/lidar_pcd/ns1/velodyne_points/1624826304.994392000.pcd
Cat1,15mph,lr,opposite,0,1624826305.095272000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_0/lidar_pcd/ns1/velodyne_points/1624826305.095272000.pcd
Cat1,15mph,lr,opposite,0,1624826305.196146000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_0/lidar_pcd/ns1/velodyne_points/1624826305.196146000.pcd
Cat1,15mph,lr,opposite,0,1624826305.297009000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_0/lidar_pcd/ns1/velodyne_points/1624826305.297009000.pcd
Cat1,15mph,lr,opposite,0,1624826305.498668000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_0/lidar_pcd/ns1/velodyne_points/1624826305.498668000.pcd
Cat1,15mph,lr,opposite,0,1624826305.599556000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_0/lidar_pcd/ns1/velodyne_points/1624826305.599556000.pcd
Cat1,15mph,lr,opposite,0,1624826305.700427000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_0/lidar_pcd/ns1/velodyne_points/1624826305.700427000.pcd
Cat1,15mph,lr,opposite,0,1624826305.801249000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_0/lidar_pcd/ns1/velodyne_points/1624826305.801249000.pcd
Cat1,15mph,lr,opposite,0,1624826305.902155000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_0/lidar_pcd/ns1/velodyne_points/1624826305.902155000.pcd
Cat1,15mph,lr,opposite,0,1624826306.002968000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_0/lidar_pcd/ns1/velodyne_points/1624826306.002968000.pcd
Cat1,15mph,lr,opposite,0,1624826306.103896000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_0/lidar_pcd/ns1/velodyne_points/1624826306.103896000.pcd
Cat1,15mph,lr,opposite,0,1624826306.204708000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_0/lidar_pcd/ns1/velodyne_points/1624826306.204708000.pcd
Cat1,15mph,lr,opposite,0,1624826306.305583000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_0/lidar_pcd/ns1/velodyne_points/1624826306.305583000.pcd
Cat1,15mph,lr,opposite,0,1624826306.406395000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_0/lidar_pcd/ns1/velodyne_points/1624826306.406395000.pcd
Cat1,15mph,lr,opposite,0,1624826306.507233000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_0/lidar_pcd/ns1/velodyne_points/1624826306.507233000.pcd
Cat1,15mph,lr,opposite,0,1624826306.608090000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_0/lidar_pcd/ns1/velodyne_points/1624826306.608090000.pcd
Cat1,15mph,lr,opposite,0,1624826306.708951000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_0/lidar_pcd/ns1/velodyne_points/1624826306.708951000.pcd
Cat1,15mph,lr,opposite,0,1624826306.809858000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_0/lidar_pcd/ns1/velodyne_points/1624826306.809858000.pcd
Cat1,15mph,lr,opposite,0,1624826307.011563000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_0/lidar_pcd/ns1/velodyne_points/1624826307.011563000.pcd
Cat1,15mph,lr,opposite,0,1624826307.112433000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_0/lidar_pcd/ns1/velodyne_points/1624826307.112433000.pcd
Cat1,15mph,lr,opposite,0,1624826307.213255000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_0/lidar_pcd/ns1/velodyne_points/1624826307.213255000.pcd
Cat1,15mph,lr,opposite,0,1624826307.314090000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_0/lidar_pcd/ns1/velodyne_points/1624826307.314090000.pcd
Cat1,15mph,lr,opposite,0,1624826307.414988000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_0/lidar_pcd/ns1/velodyne_points/1624826307.414988000.pcd
Cat1,15mph,lr,opposite,0,1624826307.515811000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_0/lidar_pcd/ns1/velodyne_points/1624826307.515811000.pcd
Cat1,15mph,lr,opposite,0,1624826307.616720000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_0/lidar_pcd/ns1/velodyne_points/1624826307.616720000.pcd
Cat1,15mph,lr,opposite,0,1624826307.717583000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_0/lidar_pcd/ns1/velodyne_points/1624826307.717583000.pcd
Cat1,15mph,lr,opposite,0,1624826307.818429000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_0/lidar_pcd/ns1/velodyne_points/1624826307.818429000.pcd
Cat1,15mph,lr,opposite,0,1624826307.919292000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_0/lidar_pcd/ns1/velodyne_points/1624826307.919292000.pcd
Cat1,15mph,lr,opposite,0,1624826308.020128000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_0/lidar_pcd/ns1/velodyne_points/1624826308.020128000.pcd
Cat1,15mph,lr,opposite,0,1624826308.121008000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_0/lidar_pcd/ns1/velodyne_points/1624826308.121008000.pcd
Cat1,15mph,lr,opposite,0,1624826308.221863000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_0/lidar_pcd/ns1/velodyne_points/1624826308.221863000.pcd
Cat1,15mph,lr,opposite,0,1624826308.322717000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_0/lidar_pcd/ns1/velodyne_points/1624826308.322717000.pcd
Cat1,15mph,lr,opposite,0,1624826303.884998000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_0/lidar_pcd/ns1/velodyne_points/1624826303.884998000.pcd
Cat1,15mph,lr,opposite,0,1624826305.397878000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_0/lidar_pcd/ns1/velodyne_points/1624826305.397878000.pcd
Cat1,15mph,lr,opposite,0,1624826306.910697000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_0/lidar_pcd/ns1/velodyne_points/1624826306.910697000.pcd
Cat1,15mph,lr,opposite,0,1624826308.423544000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_0/lidar_pcd/ns1/velodyne_points/1624826308.423544000.pcd
