Category,speed,direction,lane,episode,time header,Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,status.status,status.service,latitude,longitude,altitude,x,y
Cat1,20mph,lr,opposite,6,1624829831.3628683,1624829832.383254,8539,1624829831,362868206,,0,1,42.33806933333334,-71.08693866666667,6.0,9.38191251915767,-6.592041323472131
Cat1,20mph,lr,opposite,6,1624829832.3827984,1624829833.3832023,8540,1624829832,382798536,,0,1,42.33806933333334,-71.08693866666667,6.0,9.38191251915767,-6.592041323472131
Cat1,20mph,lr,opposite,6,1624829833.38281,1624829834.4034324,8541,1624829833,382810012,,0,1,42.33806933333334,-71.08693866666667,6.0,9.38191251915767,-6.592041323472131
Cat1,20mph,lr,opposite,6,1624829834.4031177,1624829835.420204,8542,1624829834,403117539,,0,1,42.33806933333334,-71.08693866666667,6.0,9.38191251915767,-6.592041323472131
Cat1,20mph,lr,opposite,6,1624829835.4198308,1624829836.4236715,8543,1624829835,419830832,,0,1,42.33806933333334,-71.08693866666667,6.0,9.38191251915767,-6.592041323472131
Cat1,20mph,lr,opposite,6,1624829836.423215,1624829837.432751,8544,1624829836,423214904,,0,1,42.33806933333334,-71.08693866666667,6.0,9.38191251915767,-6.592041323472131
Cat1,20mph,lr,opposite,6,1624829837.4324298,1624829838.447053,8545,1624829837,432429713,,0,1,42.33806933333334,-71.08693866666667,6.0,9.38191251915767,-6.592041323472131
Cat1,20mph,lr,opposite,6,1624829838.4466622,1624829839.4530547,8546,1624829838,446662140,,0,1,42.338064,-71.086928,6.0,10.257982180761497,-7.184633916147555
Cat1,20mph,lr,opposite,6,1624829839.4525955,1624829840.4732902,8547,1624829839,452595463,,0,1,42.33803733333333,-71.086896,6.0,12.886192704307478,-10.147596879524675
Cat1,20mph,lr,opposite,6,1624829840.47227,1624829841.4833364,8548,1624829840,472269897,,0,1,42.33798933333333,-71.08684266666667,6.0,17.26654654060361,-15.480930212813998
Cat1,20mph,lr,opposite,6,1624829841.4828517,1624829842.4925752,8549,1624829841,482851807,,0,1,42.33792533333333,-71.08677333333333,6.0,22.961011820097738,-22.592041324129596
Cat1,20mph,lr,opposite,6,1624829842.4922721,1624829843.5030477,8550,1624829842,492272073,,0,1,42.33786666666666,-71.08669866666666,6.0,29.093516997984604,-29.110559842769767
Cat1,20mph,lr,opposite,6,1624829843.5027504,1624829844.5126908,8551,1624829843,502750427,,0,1,42.33781066666667,-71.08662933333333,6.0,34.78799163601508,-35.33278206428273
Cat1,20mph,lr,opposite,6,1624829844.5124104,1624829845.5243669,8552,1624829844,512410353,,0,1,42.337770666666664,-71.08658666666666,6.0,38.292287928525134,-39.77722650934842
Cat1,20mph,lr,opposite,6,1624829845.5238888,1624829846.5332255,8553,1624829845,523888815,,0,1,42.337757333333336,-71.08656533333334,6.0,40.04443478683317,-41.25870799024748
Cat1,20mph,lr,opposite,6,1624829846.5328078,1624829847.5468073,8554,1624829846,532807886,,0,1,42.33775466666667,-71.08656533333334,6.0,40.044435635904115,-41.555004286585195
Cat1,20mph,lr,opposite,6,1624829847.5464253,1624829848.5527294,8555,1624829847,546425362,,0,1,42.33775466666667,-71.08656533333334,6.0,40.044435635904115,-41.555004286585195
Cat1,20mph,lr,opposite,6,1624829848.552408,1624829849.5630727,8556,1624829848,552408006,,0,1,42.33775466666667,-71.08656533333334,6.0,40.044435635904115,-41.555004286585195
Cat1,20mph,lr,opposite,6,1624829849.5626695,1624829850.5721667,8557,1624829849,562669405,,0,1,42.33775466666667,-71.08656533333334,6.0,40.044435635904115,-41.555004286585195
Cat1,20mph,lr,opposite,6,1624829850.5718536,1624829851.5827122,8558,1624829850,571853550,,0,1,42.33775466666667,-71.08656533333334,6.0,40.044435635904115,-41.555004286585195
Cat1,20mph,lr,opposite,6,1624829851.5823276,1624829852.592725,8559,1624829851,582327669,,0,1,42.33775466666667,-71.08656533333334,6.0,40.044435635904115,-41.555004286585195
