Category,speed,direction,lane,episode,time header,Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,status.status,status.service,latitude,longitude,altitude,x,y
Cat3,20mph,lr,opposite,6,1625006226.5721471,1625006227.5808277,12542,1625006226,572147221,,0,1,42.33803733333333,-71.08659733333333,6.0,37.41613728691852,-10.147596879524675
Cat3,20mph,lr,opposite,6,1625006227.580441,1625006228.5904365,12543,1625006227,580440959,,0,1,42.33803733333333,-71.08659733333333,6.0,37.41613728691852,-10.147596879524675
Cat3,20mph,lr,opposite,6,1625006228.5901098,1625006229.6106706,12544,1625006228,590109877,,0,1,42.33803733333333,-71.08659733333333,6.0,37.41613728691852,-10.147596879524675
Cat3,20mph,lr,opposite,6,1625006229.6104133,1625006230.6216898,12545,1625006229,610413418,,0,1,42.33803733333333,-71.08659733333333,6.0,37.41613728691852,-10.147596879524675
Cat3,20mph,lr,opposite,6,1625006230.6212394,1625006231.6217997,12546,1625006230,621239432,,0,1,42.33803733333333,-71.08659733333333,6.0,37.41613728691852,-10.147596879524675
Cat3,20mph,lr,opposite,6,1625006231.621359,1625006232.6464028,12547,1625006231,621359023,,0,1,42.33803733333333,-71.08659733333333,6.0,37.41613728691852,-10.147596879524675
Cat3,20mph,lr,opposite,6,1625006232.6454973,1625006233.6547284,12548,1625006232,645497241,,0,1,42.33803733333333,-71.08659733333333,6.0,37.41613728691852,-10.147596879524675
Cat3,20mph,lr,opposite,6,1625006233.6543975,1625006234.6602314,12549,1625006233,654397465,,0,1,42.33803733333333,-71.08659733333333,6.0,37.41613728691852,-10.147596879524675
Cat3,20mph,lr,opposite,6,1625006234.6598399,1625006235.670267,12550,1625006234,659839820,,0,1,42.338034666666665,-71.08659733333333,6.0,37.41613808026499,-10.443893175862387
Cat3,20mph,lr,opposite,6,1625006237.6900916,1625006238.7002726,12553,1625006237,690091671,,0,1,42.337944,-71.08649066666666,6.0,46.176866049357486,-20.51796724976561
Cat3,20mph,lr,opposite,6,1625006239.7101176,1625006240.7220106,12555,1625006239,710117608,,0,1,42.337816,-71.08634666666667,6.0,58.003871426088196,-34.7401894723968
Cat3,20mph,lr,opposite,6,1625006248.8096123,1625006248.8999288,12564,1625006248,809612374,,0,1,42.33770666666667,-71.086224,6.0,68.07874700760632,-46.88833761987452
Cat3,20mph,lr,opposite,6,1625006249.8210945,1625006249.879932,12565,1625006249,821094430,,0,1,42.33770666666667,-71.086224,6.0,68.07874700760632,-46.88833761987452
