Category,speed,direction,lane,episode,time_stamp,lida_file,image_file,lat,long,max_rssi,selected_sector,tx_mcs,rx_mcs,sqi,all_rssi,all_sector,x,y,snr,sector_WI,powers_WI
Cat3,20mph,lr,opposite,6,1625006227.576732000,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_20mph_lr_opposite_6/lidar_pcd/ns1/velodyne_points/1625006227.576732000.pcd,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_20mph_lr_opposite_6/camera_images/1625006228.3228106.jpg,42.33803733333333,-71.08659733333332,6533,10,8,8,70,"[4870, 5152, 5080, 3212, 3823, 4217, 5252, 3384, 6533, 4056, 5092, 3188, 3402, 5022, 4839, 4216, 4033, 5497, 4101, 0, 6468, 6232, 5122, 3344, 4910, 4897, 4324, 5938, 5250, 3198, 3208, 4044, 3902, 3939]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 20, 22, 23, 24, 24, 26, 27, 28, 29, 30, 59, 60, 61, 62, 63]",37.41613728808568,-10.147596879524675,"[-3, -1, -2, -7, -5, -4, -2, -5, -1, -4, -2, -7, -6, -2, -4, -2, -4, -1, -4, 0, 0, -1, -3, -9, -1, -2, -2, -2, -2, -7, -6, -5, -5, -5]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 61, 62, 63]","[-90.743, -97.274, -88.05, -90.76100000000001, -98.821, -91.20700000000001, -91.819, -95.553, -90.70299999999999, -90.867, -100.64299999999999, -86.721, -87.25399999999999, -87.402, -95.074, -89.94200000000001, -94.59100000000001, -89.185, -98.42200000000001, -97.089, -92.73899999999999, -86.85700000000001, -96.21600000000001, -96.695, -94.585, -87.275, -90.522, -90.10799999999999, -89.119, -90.88600000000001, -93.337, -88.969, -93.215, -100.88]"
Cat3,20mph,lr,opposite,6,1625006227.677614000,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_20mph_lr_opposite_6/lidar_pcd/ns1/velodyne_points/1625006227.677614000.pcd,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_20mph_lr_opposite_6/camera_images/1625006228.3228106.jpg,42.33803733333333,-71.08659733333332,6533,10,8,8,70,"[4870, 5152, 5080, 3212, 3823, 4217, 5252, 3384, 6533, 4056, 5092, 3188, 3402, 5022, 4839, 4216, 4033, 5497, 4101, 0, 6468, 6232, 5122, 3344, 4910, 4897, 4324, 5938, 5250, 3198, 3208, 4044, 3902, 3939]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 20, 22, 23, 24, 24, 26, 27, 28, 29, 30, 59, 60, 61, 62, 63]",37.41613728808568,-10.147596879524675,"[-3, -1, -2, -7, -5, -4, -2, -5, -1, -4, -2, -7, -6, -2, -4, -2, -4, -1, -4, 0, 0, -1, -3, -9, -1, -2, -2, -2, -2, -7, -6, -5, -5, -5]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 61, 62, 63]","[-90.743, -97.274, -88.05, -90.76100000000001, -98.821, -91.20700000000001, -91.819, -95.553, -90.70299999999999, -90.867, -100.64299999999999, -86.721, -87.25399999999999, -87.402, -95.074, -89.94200000000001, -94.59100000000001, -89.185, -98.42200000000001, -97.089, -92.73899999999999, -86.85700000000001, -96.21600000000001, -96.695, -94.585, -87.275, -90.522, -90.10799999999999, -89.119, -90.88600000000001, -93.337, -88.969, -93.215, -100.88]"
Cat3,20mph,lr,opposite,6,1625006227.778462000,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_20mph_lr_opposite_6/lidar_pcd/ns1/velodyne_points/1625006227.778462000.pcd,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_20mph_lr_opposite_6/camera_images/1625006228.3228106.jpg,42.33803733333333,-71.08659733333332,6533,10,8,8,70,"[4870, 5152, 5080, 3212, 3823, 4217, 5252, 3384, 6533, 4056, 5092, 3188, 3402, 5022, 4839, 4216, 4033, 5497, 4101, 0, 6468, 6232, 5122, 3344, 4910, 4897, 4324, 5938, 5250, 3198, 3208, 4044, 3902, 3939]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 20, 22, 23, 24, 24, 26, 27, 28, 29, 30, 59, 60, 61, 62, 63]",37.41613728808568,-10.147596879524675,"[-3, -1, -2, -7, -5, -4, -2, -5, -1, -4, -2, -7, -6, -2, -4, -2, -4, -1, -4, 0, 0, -1, -3, -9, -1, -2, -2, -2, -2, -7, -6, -5, -5, -5]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 61, 62, 63]","[-90.743, -97.274, -88.05, -90.76100000000001, -98.821, -91.20700000000001, -91.819, -95.553, -90.70299999999999, -90.867, -100.64299999999999, -86.721, -87.25399999999999, -87.402, -95.074, -89.94200000000001, -94.59100000000001, -89.185, -98.42200000000001, -97.089, -92.73899999999999, -86.85700000000001, -96.21600000000001, -96.695, -94.585, -87.275, -90.522, -90.10799999999999, -89.119, -90.88600000000001, -93.337, -88.969, -93.215, -100.88]"
Cat3,20mph,lr,opposite,6,1625006227.879305000,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_20mph_lr_opposite_6/lidar_pcd/ns1/velodyne_points/1625006227.879305000.pcd,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_20mph_lr_opposite_6/camera_images/1625006228.3228106.jpg,42.338037333333325,-71.08659733333332,6533,10,8,8,70,"[4870, 5152, 5080, 3212, 3823, 4217, 5252, 3384, 6533, 4056, 5092, 3188, 3402, 5022, 4839, 4216, 4033, 5497, 4101, 0, 6468, 6232, 5122, 3344, 4910, 4897, 4324, 5938, 5250, 3198, 3208, 4044, 3902, 3939]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 20, 22, 23, 24, 24, 26, 27, 28, 29, 30, 59, 60, 61, 62, 63]",37.41613728808568,-10.147596880314167,"[-3, -1, -2, -7, -5, -4, -2, -5, -1, -4, -2, -7, -6, -2, -4, -2, -4, -1, -4, 0, 0, -1, -3, -9, -1, -2, -2, -2, -2, -7, -6, -5, -5, -5]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 61, 62, 63]","[-90.743, -97.274, -88.05, -90.76100000000001, -98.821, -91.20700000000001, -91.819, -95.553, -90.70299999999999, -90.867, -100.64299999999999, -86.721, -87.25399999999999, -87.402, -95.074, -89.94200000000001, -94.59100000000001, -89.185, -98.42200000000001, -97.089, -92.73899999999999, -86.85700000000001, -96.21600000000001, -96.695, -94.585, -87.275, -90.522, -90.10799999999999, -89.119, -90.88600000000001, -93.337, -88.969, -93.215, -100.88]"
Cat3,20mph,lr,opposite,6,1625006227.980145000,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_20mph_lr_opposite_6/lidar_pcd/ns1/velodyne_points/1625006227.980145000.pcd,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_20mph_lr_opposite_6/camera_images/1625006228.3228106.jpg,42.33803733333333,-71.08659733333332,6533,10,8,8,70,"[4870, 5152, 5080, 3212, 3823, 4217, 5252, 3384, 6533, 4056, 5092, 3188, 3402, 5022, 4839, 4216, 4033, 5497, 4101, 0, 6468, 6232, 5122, 3344, 4910, 4897, 4324, 5938, 5250, 3198, 3208, 4044, 3902, 3939]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 20, 22, 23, 24, 24, 26, 27, 28, 29, 30, 59, 60, 61, 62, 63]",37.41613728808568,-10.147596879524675,"[-3, -1, -2, -7, -5, -4, -2, -5, -1, -4, -2, -7, -6, -2, -4, -2, -4, -1, -4, 0, 0, -1, -3, -9, -1, -2, -2, -2, -2, -7, -6, -5, -5, -5]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 61, 62, 63]","[-90.743, -97.274, -88.05, -90.76100000000001, -98.821, -91.20700000000001, -91.819, -95.553, -90.70299999999999, -90.867, -100.64299999999999, -86.721, -87.25399999999999, -87.402, -95.074, -89.94200000000001, -94.59100000000001, -89.185, -98.42200000000001, -97.089, -92.73899999999999, -86.85700000000001, -96.21600000000001, -96.695, -94.585, -87.275, -90.522, -90.10799999999999, -89.119, -90.88600000000001, -93.337, -88.969, -93.215, -100.88]"
Cat3,20mph,lr,opposite,6,1625006228.081014000,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_20mph_lr_opposite_6/lidar_pcd/ns1/velodyne_points/1625006228.081014000.pcd,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_20mph_lr_opposite_6/camera_images/1625006228.3228106.jpg,42.33803733333333,-71.08659733333333,6533,10,8,8,70,"[4870, 5152, 5080, 3212, 3823, 4217, 5252, 3384, 6533, 4056, 5092, 3188, 3402, 5022, 4839, 4216, 4033, 5497, 4101, 0, 6468, 6232, 5122, 3344, 4910, 4897, 4324, 5938, 5250, 3198, 3208, 4044, 3902, 3939]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 20, 22, 23, 24, 24, 26, 27, 28, 29, 30, 59, 60, 61, 62, 63]",37.41613728691852,-10.147596879524675,"[-3, -1, -2, -7, -5, -4, -2, -5, -1, -4, -2, -7, -6, -2, -4, -2, -4, -1, -4, 0, 0, -1, -3, -9, -1, -2, -2, -2, -2, -7, -6, -5, -5, -5]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 61, 62, 63]","[-90.743, -97.274, -88.05, -90.76100000000001, -98.821, -91.20700000000001, -91.819, -95.553, -90.70299999999999, -90.867, -100.64299999999999, -86.721, -87.25399999999999, -87.402, -95.074, -89.94200000000001, -94.59100000000001, -89.185, -98.42200000000001, -97.089, -92.73899999999999, -86.85700000000001, -96.21600000000001, -96.695, -94.585, -87.275, -90.522, -90.10799999999999, -89.119, -90.88600000000001, -93.337, -88.969, -93.215, -100.88]"
Cat3,20mph,lr,opposite,6,1625006228.181891000,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_20mph_lr_opposite_6/lidar_pcd/ns1/velodyne_points/1625006228.181891000.pcd,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_20mph_lr_opposite_6/camera_images/1625006228.3228106.jpg,42.33803733333333,-71.08659733333332,6533,10,8,8,70,"[4870, 5152, 5080, 3212, 3823, 4217, 5252, 3384, 6533, 4056, 5092, 3188, 3402, 5022, 4839, 4216, 4033, 5497, 4101, 0, 6468, 6232, 5122, 3344, 4910, 4897, 4324, 5938, 5250, 3198, 3208, 4044, 3902, 3939]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 20, 22, 23, 24, 24, 26, 27, 28, 29, 30, 59, 60, 61, 62, 63]",37.41613728808568,-10.147596879524675,"[-3, -1, -2, -7, -5, -4, -2, -5, -1, -4, -2, -7, -6, -2, -4, -2, -4, -1, -4, 0, 0, -1, -3, -9, -1, -2, -2, -2, -2, -7, -6, -5, -5, -5]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 61, 62, 63]","[-90.743, -97.274, -88.05, -90.76100000000001, -98.821, -91.20700000000001, -91.819, -95.553, -90.70299999999999, -90.867, -100.64299999999999, -86.721, -87.25399999999999, -87.402, -95.074, -89.94200000000001, -94.59100000000001, -89.185, -98.42200000000001, -97.089, -92.73899999999999, -86.85700000000001, -96.21600000000001, -96.695, -94.585, -87.275, -90.522, -90.10799999999999, -89.119, -90.88600000000001, -93.337, -88.969, -93.215, -100.88]"
Cat3,20mph,lr,opposite,6,1625006228.282760000,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_20mph_lr_opposite_6/lidar_pcd/ns1/velodyne_points/1625006228.282760000.pcd,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_20mph_lr_opposite_6/camera_images/1625006228.3228106.jpg,42.33803733333333,-71.08659733333332,6533,10,8,8,70,"[4870, 5152, 5080, 3212, 3823, 4217, 5252, 3384, 6533, 4056, 5092, 3188, 3402, 5022, 4839, 4216, 4033, 5497, 4101, 0, 6468, 6232, 5122, 3344, 4910, 4897, 4324, 5938, 5250, 3198, 3208, 4044, 3902, 3939]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 20, 22, 23, 24, 24, 26, 27, 28, 29, 30, 59, 60, 61, 62, 63]",37.41613728808568,-10.147596879524675,"[-3, -1, -2, -7, -5, -4, -2, -5, -1, -4, -2, -7, -6, -2, -4, -2, -4, -1, -4, 0, 0, -1, -3, -9, -1, -2, -2, -2, -2, -7, -6, -5, -5, -5]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 61, 62, 63]","[-90.743, -97.274, -88.05, -90.76100000000001, -98.821, -91.20700000000001, -91.819, -95.553, -90.70299999999999, -90.867, -100.64299999999999, -86.721, -87.25399999999999, -87.402, -95.074, -89.94200000000001, -94.59100000000001, -89.185, -98.42200000000001, -97.089, -92.73899999999999, -86.85700000000001, -96.21600000000001, -96.695, -94.585, -87.275, -90.522, -90.10799999999999, -89.119, -90.88600000000001, -93.337, -88.969, -93.215, -100.88]"
Cat3,20mph,lr,opposite,6,1625006228.383613000,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_20mph_lr_opposite_6/lidar_pcd/ns1/velodyne_points/1625006228.383613000.pcd,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_20mph_lr_opposite_6/camera_images/1625006228.3894773.jpg,42.33803733333333,-71.08659733333333,6533,10,8,8,70,"[4870, 5152, 5080, 3212, 3823, 4217, 5252, 3384, 6533, 4056, 5092, 3188, 3402, 5022, 4839, 4216, 4033, 5497, 4101, 0, 6468, 6232, 5122, 3344, 4910, 4897, 4324, 5938, 5250, 3198, 3208, 4044, 3902, 3939]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 20, 22, 23, 24, 24, 26, 27, 28, 29, 30, 59, 60, 61, 62, 63]",37.41613728691852,-10.147596879524675,"[-3, -1, -2, -7, -5, -4, -2, -5, -1, -4, -2, -7, -6, -2, -4, -2, -4, -1, -4, 0, 0, -1, -3, -9, -1, -2, -2, -2, -2, -7, -6, -5, -5, -5]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 61, 62, 63]","[-90.743, -97.274, -88.05, -90.76100000000001, -98.821, -91.20700000000001, -91.819, -95.553, -90.70299999999999, -90.867, -100.64299999999999, -86.721, -87.25399999999999, -87.402, -95.074, -89.94200000000001, -94.59100000000001, -89.185, -98.42200000000001, -97.089, -92.73899999999999, -86.85700000000001, -96.21600000000001, -96.695, -94.585, -87.275, -90.522, -90.10799999999999, -89.119, -90.88600000000001, -93.337, -88.969, -93.215, -100.88]"
Cat3,20mph,lr,opposite,6,1625006228.484460000,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_20mph_lr_opposite_6/lidar_pcd/ns1/velodyne_points/1625006228.484460000.pcd,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_20mph_lr_opposite_6/camera_images/1625006228.4894772.jpg,42.33803733333333,-71.08659733333333,8227,10,7,8,45,"[6318, 6276, 6378, 4480, 5685, 6202, 7755, 4392, 8227, 5228, 6415, 4296, 4632, 7286, 5260, 5306, 4448, 7937, 6146, 0, 8179, 7817, 5564, 4456, 6434, 7392, 6345, 6448, 6483, 3849, 4212, 5174, 4851, 4289]","[2, 3, 4, 4, 6, 7, 8, 9, 10, 11, 12, 12, 14, 15, 16, 17, 18, 19, 20, 20, 22, 23, 24, 24, 26, 27, 28, 29, 30, 59, 60, 61, 62, 63]",37.41613728691852,-10.147596879524675,"[-2, -2, -2, -9, -4, -2, 0, -6, 0, -4, -3, -7, -6, -3, -3, -2, -4, 0, -4, 0, 0, -1, -2, -8, -1, -3, -2, -1, -1, -8, -6, -4, -5, -5]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 61, 62, 63]","[-90.743, -97.274, -88.05, -90.76100000000001, -98.821, -91.20700000000001, -91.819, -95.553, -90.70299999999999, -90.867, -100.64299999999999, -86.721, -87.25399999999999, -87.402, -95.074, -89.94200000000001, -94.59100000000001, -89.185, -98.42200000000001, -97.089, -92.73899999999999, -86.85700000000001, -96.21600000000001, -96.695, -94.585, -87.275, -90.522, -90.10799999999999, -89.119, -90.88600000000001, -93.337, -88.969, -93.215, -100.88]"
