Category,speed,direction,lane,episode,sweep_time_stamp,max_rssi,selected_sector,tx_mcs,rx_mcs,sqi,all_rssi,all_sector
Cat1,15mph,lr,opposite,3,1624827846.652579,11340,26,6,7,40,"[7359, 0, 8061, 6894, 7713, 7400, 9217, 9456, 8071, 8614, 9824, 8004, 8837, 9967, 9089, 7426, 9068, 10236, 7985, 7446, 11340, 8014, 9096, 10146, 9869, 8261, 7774, 7174]","[2, 2, 4, 5, 6, 6, 8, 10, 12, 15, 16, 17, 18, 19, 20, 20, 22, 23, 24, 24, 26, 27, 28, 29, 30, 61, 62, 63]"
Cat1,15mph,lr,opposite,3,1624827847.902272,11340,26,7,7,50,"[7359, 0, 8061, 6894, 7713, 7400, 9217, 9456, 8071, 8614, 9824, 8004, 8837, 9967, 9089, 7426, 9068, 10236, 7985, 7446, 11340, 8014, 9096, 10146, 9869, 8261, 7774, 7174]","[2, 2, 4, 5, 6, 6, 8, 10, 12, 15, 16, 17, 18, 19, 20, 20, 22, 23, 24, 24, 26, 27, 28, 29, 30, 61, 62, 63]"
Cat1,15mph,lr,opposite,3,1624827849.012479,11340,26,7,8,50,"[7359, 0, 8061, 6894, 7713, 7400, 9217, 9456, 8071, 8614, 9824, 8004, 8837, 9967, 9089, 7426, 9068, 10236, 7985, 7446, 11340, 8014, 9096, 10146, 9869, 8261, 7774, 7174]","[2, 2, 4, 5, 6, 6, 8, 10, 12, 15, 16, 17, 18, 19, 20, 20, 22, 23, 24, 24, 26, 27, 28, 29, 30, 61, 62, 63]"
Cat1,15mph,lr,opposite,3,1624827849.960249,10351,26,6,8,50,"[7514, 0, 6767, 6418, 7442, 6450, 7923, 0, 8089, 6424, 7546, 6574, 7485, 8097, 6592, 8514, 6418, 5826, 6868, 8513, 6536, 10351, 6676, 7556, 8470, 9155, 7631, 6276, 7110]","[2, 3, 4, 5, 6, 7, 8, 8, 10, 11, 12, 12, 15, 16, 16, 19, 20, 21, 22, 23, 24, 26, 27, 28, 29, 30, 61, 61, 63]"
Cat1,15mph,lr,opposite,3,1624827851.054284,10198,26,7,3,50,"[6361, 6634, 6490, 7706, 6412, 6012, 6606, 7910, 8711, 6399, 7306, 6854, 7963, 6736, 6618, 8510, 6326, 5436, 7735, 9766, 6474, 10198, 7869, 7709, 8181, 7872, 6244, 6342, 7166, 5562, 6496]","[1, 2, 3, 4, 5, 5, 7, 8, 10, 11, 12, 15, 16, 16, 16, 19, 20, 21, 22, 23, 24, 26, 27, 28, 29, 30, 30, 30, 61, 62, 63]"
Cat1,15mph,lr,opposite,3,1624827852.031947,9520,26,1,6,45,"[5912, 0, 5832, 6061, 6496, 6903, 6248, 5496, 5856, 6406, 7755, 0, 5781, 7081, 5990, 6075, 6308, 7114, 6271, 9520, 6334, 6285, 7936, 6586, 6425, 6277]","[4, 5, 5, 7, 8, 10, 11, 12, 12, 15, 16, 16, 18, 19, 19, 21, 22, 23, 24, 26, 27, 28, 29, 30, 61, 63]"
Cat1,15mph,lr,opposite,3,1624827853.111458,8875,26,1,6,30,"[5942, 6418, 6208, 6346, 6220, 5320, 5290, 6474, 5696, 7475, 6212, 5499, 5424, 5817, 6561, 5422, 5424, 7366, 5242, 5229, 6253, 7984, 5300, 8875, 6313, 6355, 6851, 6467, 6541, 6120, 5432]","[1, 2, 3, 4, 5, 6, 7, 8, 8, 10, 11, 12, 12, 15, 16, 17, 17, 19, 20, 21, 22, 23, 24, 26, 27, 28, 29, 30, 61, 62, 63]"
Cat1,15mph,lr,opposite,3,1624827854.352083,8875,26,7,6,45,"[5942, 6418, 6208, 6346, 6220, 5320, 5290, 6474, 5696, 7475, 6212, 5499, 5424, 5817, 6561, 5422, 5424, 7366, 5242, 5229, 6253, 7984, 5300, 8875, 6313, 6355, 6851, 6467, 6541, 6120, 5432]","[1, 2, 3, 4, 5, 6, 7, 8, 8, 10, 11, 12, 12, 15, 16, 17, 17, 19, 20, 21, 22, 23, 24, 26, 27, 28, 29, 30, 61, 62, 63]"
Cat1,15mph,lr,opposite,3,1624827855.351883,8875,26,7,6,55,"[5942, 6418, 6208, 6346, 6220, 5320, 5290, 6474, 5696, 7475, 6212, 5499, 5424, 5817, 6561, 5422, 5424, 7366, 5242, 5229, 6253, 7984, 5300, 8875, 6313, 6355, 6851, 6467, 6541, 6120, 5432]","[1, 2, 3, 4, 5, 6, 7, 8, 8, 10, 11, 12, 12, 15, 16, 17, 17, 19, 20, 21, 22, 23, 24, 26, 27, 28, 29, 30, 61, 62, 63]"
Cat1,15mph,lr,opposite,3,1624827856.231541,9682,26,3,4,40,"[5866, 0, 6132, 7210, 5276, 4710, 5500, 6540, 5240, 6665, 5940, 5334, 5331, 6567, 5340, 7705, 5218, 5182, 5762, 7288, 5302, 5246, 9682, 6165, 5584, 7371, 6425, 5076, 6235, 5890, 5433]","[1, 2, 3, 4, 5, 6, 6, 8, 8, 10, 12, 12, 15, 16, 16, 19, 20, 21, 22, 23, 24, 25, 26, 27, 27, 29, 30, 30, 61, 62, 63]"
Cat1,15mph,lr,opposite,3,1624827857.692238,16402,19,7,8,50,"[12263, 0, 10099, 5405, 9738, 9346, 10102, 9497, 11255, 7927, 8486, 9518, 10047, 7849, 6505, 16402, 6523, 6689, 12809, 12511, 8409, 6206, 11046, 7641, 7868, 12007, 13054, 6958, 7586, 6185, 6728]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 24, 26, 27, 28, 29, 30, 30, 61, 62, 63]"
Cat1,15mph,lr,opposite,3,1624827858.712112,127794,16,3,8,75,"[10510, 12464, 16036, 10426, 10332, 8056, 9896, 25441, 13013, 63976, 16768, 21064, 33168, 12778, 9744, 127794, 12490, 49386, 26569, 40776, 18880, 12799, 31581, 80248, 15561, 12443, 15254, 21157, 12636, 14508, 8435, 26263, 13117, 75178, 9872, 32286]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 59, 60, 61, 62, 63]"
Cat1,15mph,lr,opposite,3,1624827859.701564,7491,20,0,1,30,"[6828, 6828, 7491, 6937, 6892, 7178]","[4, 4, 20, 26, 26, 30]"
