Category,speed,direction,lane,episode,sweep_time_stamp,max_rssi,selected_sector,tx_mcs,rx_mcs,sqi,all_rssi,all_sector
Cat1,15mph,lr,opposite,7,1624828787.180097,7843,30,8,8,40,"[4150, 5300, 5064, 6300, 4014, 5076, 4886, 4948, 4396, 6376, 4085, 5082, 0, 4725, 6404, 4110, 4081, 6054, 4953, 3495, 6328, 5379, 4185, 4081, 6024, 3437, 3562, 5353, 7843, 3862, 4476, 4514]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 12, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 30, 61, 63]"
Cat1,15mph,lr,opposite,7,1624828788.049186,7781,19,4,8,40,"[4892, 0, 5013, 5432, 3994, 4350, 4263, 5597, 5117, 6536, 4820, 5890, 3986, 4948, 6545, 4203, 4167, 7781, 4330, 3818, 5728, 6349, 4384, 4855, 5444, 4113, 4753, 5682, 7020, 3340, 3946, 4867, 4523]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 12, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 59, 61, 63]"
Cat1,15mph,lr,opposite,7,1624828789.14856,7900,19,1,7,40,"[4925, 0, 5091, 6281, 4082, 4508, 4424, 5120, 5146, 6591, 4889, 5230, 3750, 4721, 6659, 4849, 4206, 7900, 4978, 4312, 7472, 6437, 4941, 4428, 6210, 3722, 4292, 6328, 7007, 3990, 4032, 4892, 4976]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 12, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 30, 30, 61, 63]"
Cat1,15mph,lr,opposite,7,1624828790.078699,8031,30,1,8,35,"[4728, 6300, 4996, 5340, 4070, 6004, 4208, 5108, 5836, 6438, 4946, 5168, 4024, 6014, 6491, 4756, 4172, 8011, 5049, 4315, 7582, 6363, 6020, 5002, 5400, 4044, 4172, 7411, 8031, 3820, 3991, 4951, 4580]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 30, 61, 61, 63]"
Cat1,15mph,lr,opposite,7,1624828791.058148,9211,19,1,8,40,"[6082, 0, 5194, 6477, 4225, 5318, 5113, 5329, 6035, 7644, 5894, 5724, 4258, 5500, 7084, 4389, 4307, 9211, 5060, 5058, 8564, 7667, 5202, 5086, 6335, 4299, 4458, 6679, 8361, 4378, 4224, 4602, 5634, 4798]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 12, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 30, 30, 30, 61, 63]"
Cat1,15mph,lr,opposite,7,1624828792.058473,8827,30,1,8,40,"[4830, 0, 5026, 5337, 4017, 4908, 4896, 4956, 5064, 6493, 4878, 5177, 4782, 6462, 4142, 4019, 7894, 4278, 4869, 6282, 6295, 4922, 4935, 5457, 4027, 4145, 6232, 8827, 3410, 3702, 4728, 4492]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 31, 61, 63]"
Cat1,15mph,lr,opposite,7,1624828793.068647,7901,19,1,8,35,"[4671, 5152, 4976, 5260, 3404, 4224, 4868, 4898, 4372, 6448, 4147, 5176, 0, 5260, 6510, 4652, 4153, 7901, 3537, 4213, 6319, 5402, 4240, 4257, 6220, 3788, 4629, 6230, 6806, 3362, 4000, 4526, 4858]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 12, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 26, 28, 29, 30, 31, 31, 61, 63]"
Cat1,15mph,lr,opposite,7,1624828793.978168,7875,30,1,8,40,"[4227, 5288, 4976, 6128, 3998, 4980, 4820, 4128, 4218, 6300, 4046, 5042, 3594, 4484, 6355, 4188, 4063, 6767, 4938, 4095, 6213, 6227, 4246, 4854, 5276, 4013, 4752, 6299, 7875, 3508, 3803, 4358, 4456]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 12, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 30, 49, 61, 63]"
Cat1,15mph,lr,opposite,7,1624828794.948199,7839,19,1,8,40,"[4312, 5260, 4246, 5320, 3298, 5072, 4294, 5060, 4976, 6358, 4162, 5148, 3772, 4705, 6509, 4175, 4087, 7839, 3500, 4188, 7373, 6353, 4984]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 12, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
Cat1,15mph,lr,opposite,7,1624828795.98831,8457,16,3,3,40,"[4179, 0, 4968, 6026, 3987, 4472, 4814, 5042, 5034, 6401, 4159, 5088, 3648, 4594, 8457, 4837, 4132, 7848, 4218, 4221, 6399, 6414, 4957, 4221, 6130, 4156, 4818, 6220, 6848, 4192, 4920, 4823]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 12, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 60, 61, 63]"
