Category,speed,direction,lane,episode,sweep_time_stamp,max_rssi,selected_sector,tx_mcs,rx_mcs,sqi,all_rssi,all_sector
Cat3,15mph,lr,opposite,9,1625004376.366263,10074,10,8,8,60,"[6496, 6352, 8160, 5172, 6240, 5366, 7986, 5208, 10074, 5208, 6412, 6055, 7875, 5302, 5222, 8453, 5330, 5098, 9622, 6637, 7578, 5142, 6483, 6220, 6290, 7966, 8384, 5424, 6202, 4790, 5916]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 60, 61, 61, 63]"
Cat3,15mph,lr,opposite,9,1625004377.395442,10074,10,8,8,60,"[6496, 6352, 8160, 5172, 6240, 5366, 7986, 5208, 10074, 5208, 6412, 6055, 7875, 5302, 5222, 8453, 5330, 5098, 9622, 6637, 7578, 5142, 6483, 6220, 6290, 7966, 8384, 5424, 6202, 4790, 5916]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 60, 61, 61, 63]"
Cat3,15mph,lr,opposite,9,1625004378.31568,6285,10,4,8,40,"[3505, 0, 4753, 6010, 3267, 4531, 4060, 4376, 3879, 6285, 3269, 4120, 3142, 3578, 4975, 3929, 3268, 5338, 3333, 3168, 5414, 4936, 4117, 3223, 4156, 3995, 3528, 4972, 5932, 3074, 3270, 3585, 3832]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 12, 15, 16, 17, 18, 19, 20, 20, 22, 23, 24, 25, 26, 27, 28, 29, 30, 30, 30, 61, 63]"
Cat3,15mph,lr,opposite,9,1625004379.225681,6184,10,7,8,45,"[3208, 3498, 4000, 4376, 3208, 3870, 3284, 4260, 3288, 6184, 3710, 3376, 2910, 3439, 4316, 3949, 3829, 5894, 3215, 0, 4732, 3499, 4039, 3088, 4028, 3881, 3395, 4244, 4582, 3704, 3930]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 12, 15, 16, 17, 18, 19, 20, 20, 22, 23, 24, 24, 26, 27, 28, 29, 30, 61, 63]"
Cat3,15mph,lr,opposite,9,1625004380.067399,5419,10,8,8,60,"[3181, 0, 3903, 4978, 3165, 3821, 3384, 3703, 2805, 5419, 3138, 3942, 2848, 3219, 4126, 3253, 3087, 5196, 3840, 2706, 4484, 4171, 3418, 3110, 4002, 3758, 3911, 4818, 5101, 3383, 3675]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 12, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 61, 63]"
Cat3,15mph,lr,opposite,9,1625004380.905819,9503,10,8,7,60,"[5592, 0, 6789, 4976, 5876, 5340, 7410, 5069, 9503, 4240, 5332, 4352, 5164, 6551, 5168, 4827, 8152, 5124, 4830, 7813, 6464, 6111, 4345, 6118, 5372, 5369, 6679, 7871, 4284, 5330, 5458]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 12, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 30, 61, 63]"
Cat3,15mph,lr,opposite,9,1625004381.785558,9503,10,8,7,60,"[5592, 0, 6789, 4976, 5876, 5340, 7410, 5069, 9503, 4240, 5332, 4352, 5164, 6551, 5168, 4827, 8152, 5124, 4830, 7813, 6464, 6111, 4345, 6118, 5372, 5369, 6679, 7871, 4284, 5330, 5458]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 12, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 30, 61, 63]"
Cat3,15mph,lr,opposite,9,1625004382.775613,9503,10,8,7,60,"[5592, 0, 6789, 4976, 5876, 5340, 7410, 5069, 9503, 4240, 5332, 4352, 5164, 6551, 5168, 4827, 8152, 5124, 4830, 7813, 6464, 6111, 4345, 6118, 5372, 5369, 6679, 7871, 4284, 5330, 5458]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 12, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 30, 61, 63]"
Cat3,15mph,lr,opposite,9,1625004383.785286,8024,10,8,8,70,"[5969, 0, 6659, 4790, 4992, 5787, 6271, 4850, 8024, 3554, 5299, 4954, 6302, 4436, 4163, 7852, 5003, 4563, 7738, 6216, 5913, 4136, 5418, 5140, 5141, 6352, 7615, 4635, 5557]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 24, 26, 27, 28, 29, 30, 61, 63]"
Cat3,15mph,lr,opposite,9,1625004384.655475,9554,10,8,8,60,"[5875, 5936, 5320, 3496, 4172, 5184, 7693, 4178, 9554, 4576, 5384, 3566, 4079, 5888, 4987, 6150, 4248, 4731, 5100, 4123, 6656, 6376, 6290, 4074, 5400, 5244, 5258, 4856, 5324, 3742, 4842, 4078, 4412, 4154, 4156]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 10, 12, 12, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 30, 59, 60, 61, 62, 63]"
