Category,speed,direction,lane,episode,time header,Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,status.status,status.service,latitude,longitude,altitude,x,y
Cat3,15mph,lr,opposite,9,1625004377.916539,1625004377.9669418,10713,1625004377,916538947,,0,1,42.33803733333333,-71.08660266666666,6.0,36.978102562166505,-10.147596879524675
Cat3,15mph,lr,opposite,9,1625004378.9166033,1625004378.950062,10714,1625004378,916603341,,0,1,42.33803733333333,-71.08660266666666,6.0,36.978102562166505,-10.147596879524675
Cat3,15mph,lr,opposite,9,1625004379.9264653,1625004379.9852643,10715,1625004379,926465282,,0,1,42.33803733333333,-71.08660266666666,6.0,36.978102562166505,-10.147596879524675
Cat3,15mph,lr,opposite,9,1625004380.9365335,1625004380.9684756,10716,1625004380,936533415,,0,1,42.33803733333333,-71.08660266666666,6.0,36.978102562166505,-10.147596879524675
Cat3,15mph,lr,opposite,9,1625004381.9563658,1625004381.9570613,10717,1625004381,956365748,,0,1,42.33803733333333,-71.08660266666666,6.0,36.978102562166505,-10.147596879524675
Cat3,15mph,lr,opposite,9,1625004382.9666114,1625004382.984924,10718,1625004382,966611294,,0,1,42.33803733333333,-71.08660266666666,6.0,36.978102562166505,-10.147596879524675
Cat3,15mph,lr,opposite,9,1625004383.9844217,1625004383.9850228,10719,1625004383,984421845,,0,1,42.33802933333333,-71.086592,6.0,37.85417441957325,-11.03648576853781
Cat3,15mph,lr,opposite,9,1625004384.9864707,1625004384.9873393,10720,1625004384,986470783,,0,1,42.33800266666667,-71.08656533333334,6.0,40.044356672213596,-13.999448731125439
Cat3,15mph,lr,opposite,9,1625004385.9967043,1625004385.9979746,10721,1625004385,996704448,,0,1,42.337957333333335,-71.086512,6.0,44.42472114030727,-19.03648576807705
Cat3,15mph,lr,opposite,9,1625004387.0064466,1625004387.017051,10722,1625004387,6446625,,0,1,42.337901333333335,-71.08645333333334,6.0,49.24312810281397,-25.25870799037951
Cat3,15mph,lr,opposite,9,1625004399.1363451,1625004399.94679,10734,1625004399,136345132,,0,1,42.337722666666664,-71.086272,6.0,64.13641596146019,-45.11055984263774
