Category,speed,direction,lane,episode,time header,Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,status.status,status.service,latitude,longitude,altitude,x,y
Cat3,20mph,lr,opposite,3,1625005996.1167946,1625005996.9090154,12314,1625005996,116794542,,0,1,42.338034666666665,-71.08660266666666,6.0,36.97810334622519,-10.443893175862387
Cat3,20mph,lr,opposite,3,1625005997.1315567,1625005997.8965068,12315,1625005997,131556810,,0,1,42.338034666666665,-71.08660266666666,6.0,36.97810334622519,-10.443893175862387
Cat3,20mph,lr,opposite,3,1625005998.136785,1625005998.8764114,12316,1625005998,136785131,,0,1,42.338034666666665,-71.08660266666666,6.0,36.97810334622519,-10.443893175862387
Cat3,20mph,lr,opposite,3,1625005999.148101,1625005999.9073367,12317,1625005999,148101043,,0,1,42.338034666666665,-71.08660266666666,6.0,36.97810334622519,-10.443893175862387
Cat3,20mph,lr,opposite,3,1625006000.1564143,1625006000.8964584,12318,1625006000,156414174,,0,1,42.338034666666665,-71.08660266666666,6.0,36.97810334622519,-10.443893175862387
Cat3,20mph,lr,opposite,3,1625006001.1758811,1625006001.8781505,12319,1625006001,175881146,,0,1,42.338034666666665,-71.08660266666666,6.0,36.97810334622519,-10.443893175862387
Cat3,20mph,lr,opposite,3,1625006002.1760485,1625006002.9072425,12320,1625006002,176048483,,0,1,42.338032,-71.08660266666666,6.0,36.978104130283846,-10.740189472200099
Cat3,20mph,lr,opposite,3,1625006003.1959925,1625006003.8963456,12321,1625006003,195992557,,0,1,42.33801866666666,-71.08658666666666,6.0,38.29221241987647,-12.221670953888658
Cat3,20mph,lr,opposite,3,1625006004.2071776,1625006004.8761792,12322,1625006004,207177625,,0,1,42.337978666666665,-71.08653866666667,6.0,42.234538959286155,-16.666115398164848
Cat3,20mph,lr,opposite,3,1625006005.2161412,1625006005.9084156,12323,1625006005,216141181,,0,1,42.337922666666664,-71.08647466666666,6.0,47.49097925454881,-22.888337620467308
Cat3,20mph,lr,opposite,3,1625006006.2313182,1625006006.8996012,12324,1625006006,231318155,,0,1,42.33785866666667,-71.0864,6.0,53.62349827899417,-29.99944873099341
Cat3,20mph,lr,opposite,3,1625006007.2480335,1625006007.8762603,12325,1625006007,248033489,,0,1,42.3378,-71.086336,6.0,58.87994990803737,-36.517967249633585
Cat3,20mph,lr,opposite,3,1625006008.25621,1625006008.9060042,12326,1625006008,256210072,,0,1,42.33775466666667,-71.08628266666666,6.0,63.26032822417198,-41.555004286585195
Cat3,20mph,lr,opposite,3,1625006009.256259,1625006009.895989,12327,1625006009,256259048,,0,1,42.337728,-71.08625066666667,6.0,65.88855644903477,-44.51796724996231
Cat3,20mph,lr,opposite,3,1625006010.2758865,1625006010.8760517,12328,1625006010,275886552,,0,1,42.33771733333333,-71.08624,6.0,66.76463371580051,-45.703152435313164
Cat3,20mph,lr,opposite,3,1625006011.287857,1625006011.9059637,12329,1625006011,287856966,,0,1,42.33771733333333,-71.08624,6.0,66.76463371580051,-45.703152435313164
Cat3,20mph,lr,opposite,3,1625006012.2955508,1625006012.8960695,12330,1625006012,295550779,,0,1,42.33771733333333,-71.08624,6.0,66.76463371580051,-45.703152435313164
