Category,speed,direction,lane,episode,time header,Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,status.status,status.service,latitude,longitude,altitude,x,y
Cat1,20mph,lr,opposite,1,1624829332.066572,1624829332.8284242,8045,1624829332,66571853,,0,1,42.33806666666667,-71.08696,6.0,7.629774227740384,-6.8883376198098425
Cat1,20mph,lr,opposite,1,1624829333.0681899,1624829333.8088374,8046,1624829333,68189792,,0,1,42.33806666666667,-71.08696,6.0,7.629774227740384,-6.8883376198098425
Cat1,20mph,lr,opposite,1,1624829334.0765588,1624829334.8386397,8047,1624829334,76558858,,0,1,42.33806666666667,-71.08696,6.0,7.629774227740384,-6.8883376198098425
Cat1,20mph,lr,opposite,1,1624829335.0887897,1624829335.8283887,8048,1624829335,88789791,,0,1,42.33806666666667,-71.08696,6.0,7.629774227740384,-6.8883376198098425
Cat1,20mph,lr,opposite,1,1624829336.0982924,1624829336.8070776,8049,1624829336,98292457,,0,1,42.33806666666667,-71.08696,6.0,7.629774227740384,-6.8883376198098425
Cat1,20mph,lr,opposite,1,1624829337.106736,1624829337.838669,8050,1624829337,106736013,,0,1,42.33806666666667,-71.08696,6.0,7.629774227740384,-6.8883376198098425
Cat1,20mph,lr,opposite,1,1624829338.1166031,1624829338.828245,8051,1624829338,116603242,,0,1,42.33806666666667,-71.08696,6.0,7.629774227740384,-6.8883376198098425
Cat1,20mph,lr,opposite,1,1624829339.1279302,1624829339.8104262,8052,1624829339,127930250,,0,1,42.338064,-71.08696,6.0,7.62977438951704,-7.184633916147555
Cat1,20mph,lr,opposite,1,1624829340.1465995,1624829340.838896,8053,1624829340,146599565,,0,1,42.338048,-71.08693866666667,6.0,9.381914110580242,-8.962411694173827
Cat1,20mph,lr,opposite,1,1624829341.146486,1624829341.8286028,8054,1624829341,146486043,,0,1,42.338008,-71.08688533333333,6.0,13.762265363673775,-13.406856138450015
Cat1,20mph,lr,opposite,1,1624829342.1621702,1624829342.8099945,8055,1624829342,162170192,,0,1,42.337952,-71.08682133333333,6.0,19.018691753957835,-19.629078360752473
Cat1,20mph,lr,opposite,1,1624829343.176379,1624829343.8384514,8056,1624829343,176378981,,0,1,42.337888,-71.08674133333334,6.0,25.58923010402076,-26.74018947206807
Cat1,20mph,lr,opposite,1,1624829344.1885865,1624829344.828405,8057,1624829344,188586389,,0,1,42.337826666666665,-71.08666133333334,6.0,32.159774459384906,-33.55500428704595
Cat1,20mph,lr,opposite,1,1624829345.2004485,1624829345.8099551,8058,1624829345,200448565,,0,1,42.33778933333333,-71.08661333333333,6.0,36.10210430250643,-37.70315243498443
Cat1,20mph,lr,opposite,1,1624829346.209552,1624829346.8384976,8059,1624829346,209552102,,0,1,42.337776,-71.086592,6.0,37.85425066973062,-39.18463391667299
Cat1,20mph,lr,opposite,1,1624829347.2163904,1624829347.8284116,8060,1624829347,216390279,,0,1,42.33777333333333,-71.086592,6.0,37.85425147236287,-39.4809302130107
Cat1,20mph,lr,opposite,1,1624829348.2287307,1624829348.8094504,8061,1624829348,228730788,,0,1,42.33777333333333,-71.086592,6.0,37.85425147236287,-39.4809302130107
Cat1,20mph,lr,opposite,1,1624829349.2384992,1624829349.8384778,8062,1624829349,238499199,,0,1,42.33777333333333,-71.086592,6.0,37.85425147236287,-39.4809302130107
Cat1,20mph,lr,opposite,1,1624829350.248132,1624829350.828489,8063,1624829350,248131972,,0,1,42.33777333333333,-71.086592,6.0,37.85425147236287,-39.4809302130107
Cat1,20mph,lr,opposite,1,1624829351.261545,1624829351.8090765,8064,1624829351,261545013,,0,1,42.33777333333333,-71.086592,6.0,37.85425147236287,-39.4809302130107
Cat1,20mph,lr,opposite,1,1624829352.2683797,1624829352.8419917,8065,1624829352,268379587,,0,1,42.33777333333333,-71.086592,6.0,37.85425147236287,-39.4809302130107
Cat1,20mph,lr,opposite,1,1624829353.2783809,1624829353.8285136,8066,1624829353,278380836,,0,1,42.33777333333333,-71.086592,6.0,37.85425147236287,-39.4809302130107
Cat1,20mph,lr,opposite,1,1624829354.2864928,1624829354.807026,8067,1624829354,286492823,,0,1,42.33777333333333,-71.086592,6.0,37.85425147236287,-39.4809302130107
