Category,speed,direction,lane,episode,sweep_time_stamp,max_rssi,selected_sector,tx_mcs,rx_mcs,sqi,all_rssi,all_sector
Cat1,20mph,lr,opposite,3,1624829517.271933,12128,30,7,8,60,"[6351, 0, 6854, 9413, 6951, 7891, 7010, 6640, 10252, 6404, 8075, 6012, 7227, 8603, 6584, 6562, 11470, 6401, 9547, 9031, 6783, 5790, 10003, 7612, 6532, 8918, 12128, 7380, 6500, 7273]","[1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 12, 15, 16, 17, 17, 19, 20, 22, 23, 24, 25, 26, 27, 28, 29, 30, 60, 61, 63]"
Cat1,20mph,lr,opposite,3,1624829518.581105,12128,30,7,8,55,"[6351, 0, 6854, 9413, 6951, 7891, 7010, 6640, 10252, 6404, 8075, 6012, 7227, 8603, 6584, 6562, 11470, 6401, 9547, 9031, 6783, 5790, 10003, 7612, 6532, 8918, 12128, 7380, 6500, 7273]","[1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 12, 15, 16, 17, 17, 19, 20, 22, 23, 24, 25, 26, 27, 28, 29, 30, 60, 61, 63]"
Cat1,20mph,lr,opposite,3,1624829519.500964,16138,30,7,8,50,"[12379, 0, 11093, 9675, 10463, 12201, 10173, 13793, 9797, 10710, 11402, 12762, 10163, 8704, 14103, 9746, 13074, 13508, 10121, 8565, 14973, 8645, 9805, 12923, 16138, 10763, 9983, 10060]","[2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 15, 16, 17, 18, 19, 19, 22, 23, 24, 25, 26, 27, 28, 29, 30, 60, 61, 63]"
Cat1,20mph,lr,opposite,3,1624829520.38121,10169,30,7,8,50,"[7797, 6360, 7882, 6909, 7696, 7862, 5636, 10000, 5364, 7738, 7151, 9545, 6454, 5752, 9799, 6348, 8907, 8392, 5514, 5344, 8472, 6375, 6185, 9487, 10169, 6336, 5513, 6972]","[2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 15, 16, 17, 17, 19, 20, 22, 23, 24, 25, 26, 27, 28, 29, 30, 60, 61, 63]"
Cat1,20mph,lr,opposite,3,1624829521.319615,11954,30,7,7,50,"[7978, 6556, 7914, 7223, 7791, 6556, 6312, 8371, 6304, 7843, 6783, 8136, 5452, 5419, 10057, 6326, 9115, 10005, 6424, 6303, 8355, 6367, 7302, 8156, 11954, 6396, 6451]","[2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 15, 16, 17, 18, 19, 20, 22, 23, 24, 25, 26, 27, 28, 29, 30, 60, 63]"
Cat1,20mph,lr,opposite,3,1624829522.279484,11954,30,6,7,50,"[7978, 6556, 7914, 7223, 7791, 6556, 6312, 8371, 6304, 7843, 6783, 8136, 5452, 5419, 10057, 6326, 9115, 10005, 6424, 6303, 8355, 6367, 7302, 8156, 11954, 6396, 6451]","[2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 15, 16, 17, 18, 19, 20, 22, 23, 24, 25, 26, 27, 28, 29, 30, 60, 63]"
Cat1,20mph,lr,opposite,3,1624829523.209481,11954,30,6,7,50,"[7978, 6556, 7914, 7223, 7791, 6556, 6312, 8371, 6304, 7843, 6783, 8136, 5452, 5419, 10057, 6326, 9115, 10005, 6424, 6303, 8355, 6367, 7302, 8156, 11954, 6396, 6451]","[2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 15, 16, 17, 18, 19, 20, 22, 23, 24, 25, 26, 27, 28, 29, 30, 60, 63]"
Cat1,20mph,lr,opposite,3,1624829524.269182,13179,30,6,8,50,"[10426, 0, 10268, 8798, 9824, 11642, 9410, 12547, 6987, 8921, 9520, 12238, 8355, 8266, 12797, 8043, 11912, 11072, 8682, 8107, 12427, 8203, 9231, 12170, 13179, 8564, 8412, 9318]","[2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 15, 16, 17, 17, 19, 20, 22, 23, 24, 25, 26, 27, 28, 29, 30, 30, 61, 63]"
Cat1,20mph,lr,opposite,3,1624829525.239386,9696,30,8,8,50,"[6315, 5370, 6478, 4472, 6028, 6352, 5583, 6994, 8018, 6376, 6293, 6835, 5366, 6170, 8201, 6142, 0, 7637, 7963, 6160, 5242, 7914, 6273, 5292, 7843, 9696, 5542, 5886]","[2, 3, 4, 5, 5, 7, 8, 9, 10, 12, 15, 16, 17, 18, 19, 20, 20, 22, 23, 24, 25, 26, 27, 28, 29, 30, 61, 63]"
Cat1,20mph,lr,opposite,3,1624829526.28144,10118,19,8,8,55,"[4978, 8100, 5550, 6582, 7136, 7641, 8030, 5380, 9779, 6926, 5944, 4972, 7368, 7836, 6312, 5494, 10118, 6258, 5236, 9807, 9824, 6438, 6216, 9922, 6392, 6357, 7835, 9720, 4882, 5409, 6418, 4618, 5278]","[1, 2, 3, 4, 6, 7, 8, 9, 10, 12, 13, 13, 15, 16, 17, 17, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 59, 60, 61, 62, 63]"
Cat1,20mph,lr,opposite,3,1624829527.339202,78168,24,1,8,60,"[16252, 8326, 6562, 7958, 12924, 10058, 25720, 33298, 13216, 12600, 10024, 24844, 39018, 15348, 9755, 62892, 6802, 27580, 49304, 20106, 10033, 6354, 12924, 78168, 13462, 10353, 12903, 10521, 39538, 10479, 15514, 15238, 10163, 32249, 49140]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 59, 60, 61, 63]"
Cat1,20mph,lr,opposite,3,1624829528.369313,6390,26,0,1,25,"[6343, 6139, 6128, 6390, 0, 6124, 6288, 6286, 6110, 6080, 0, 6140, 6064, 4955]","[13, 20, 20, 26, 26, 26, 26, 30, 30, 30, 30, 30, 30, 30]"
