Category,speed,direction,lane,episode,sweep_time_stamp,max_rssi,selected_sector,tx_mcs,rx_mcs,sqi,all_rssi,all_sector
Cat3,20mph,lr,opposite,0,1625004554.706567,5996,19,1,4,25,"[3620, 3404, 3476, 4240, 4103, 3359, 2896, 5020, 4164, 3244, 3886, 5044, 3276, 3927, 5996, 3355, 4533, 4169, 3385, 3341, 4225, 4029, 3980, 4229, 5964, 3600, 3510, 3904, 4162]","[1, 2, 3, 4, 7, 8, 9, 10, 12, 12, 15, 16, 17, 18, 19, 20, 22, 23, 24, 25, 26, 27, 28, 29, 30, 30, 60, 60, 63]"
Cat3,20mph,lr,opposite,0,1625004555.64639,3342,63,4,7,35,"[3164, 3026, 3342]","[61, 61, 63]"
Cat3,20mph,lr,opposite,0,1625004556.506738,4837,30,1,8,35,"[2890, 3104, 3890, 4088, 2784, 3237, 2687, 2860, 3639, 3594, 3058, 3799, 3791, 3135, 4249, 3194, 3806, 3899, 3200, 3905, 3847, 2731, 3331, 4837, 2860, 3109, 3301]","[1, 2, 3, 4, 4, 7, 8, 8, 10, 12, 12, 16, 17, 18, 19, 20, 22, 23, 24, 26, 27, 28, 29, 30, 30, 61, 63]"
Cat3,20mph,lr,opposite,0,1625004557.437025,6408,19,1,8,30,"[4654, 5168, 5260, 4348, 5322, 5027, 4178, 5130, 5433, 4454, 6190, 4216, 4909, 6408, 4921, 5948, 5186, 4204, 5897, 6051, 4228, 5221, 6359, 4520, 4578, 4989]","[2, 3, 4, 4, 7, 8, 9, 10, 12, 15, 16, 17, 18, 19, 20, 22, 23, 24, 26, 27, 28, 29, 30, 30, 30, 63]"
Cat3,20mph,lr,opposite,0,1625004558.337332,6408,19,6,8,50,"[4654, 5168, 5260, 4348, 5322, 5027, 4178, 5130, 5433, 4454, 6190, 4216, 4909, 6408, 4921, 5948, 5186, 4204, 5897, 6051, 4228, 5221, 6359, 4520, 4578, 4989]","[2, 3, 4, 4, 7, 8, 9, 10, 12, 15, 16, 17, 18, 19, 20, 22, 23, 24, 26, 27, 28, 29, 30, 30, 30, 63]"
Cat3,20mph,lr,opposite,0,1625004559.356666,4900,63,4,8,35,"[4009, 4900]","[36, 63]"
Cat3,20mph,lr,opposite,0,1625004560.327152,6363,19,6,8,40,"[4168, 0, 4994, 5202, 4162, 4800, 4316, 4114, 5315, 4650, 5818, 4142, 3741, 6363, 4091, 5382, 5809, 4281, 3950, 5718, 4378, 3697, 5085, 5589, 4032, 4249, 4825]","[1, 2, 3, 4, 4, 7, 8, 8, 10, 12, 16, 17, 18, 19, 20, 22, 23, 24, 24, 26, 27, 28, 29, 30, 31, 61, 63]"
Cat3,20mph,lr,opposite,0,1625004561.207275,7215,30,7,8,50,"[4530, 4184, 5128, 4000, 4182, 4835, 4211, 4048, 5262, 4890, 0, 5330, 4115, 4853, 6349, 4085, 5198, 5025, 4117, 4024, 5274, 4972, 4088, 5012, 7215, 3356, 3976, 4761]","[2, 3, 4, 4, 4, 7, 8, 8, 10, 12, 12, 16, 17, 18, 19, 20, 22, 23, 24, 24, 26, 27, 28, 29, 30, 31, 31, 63]"
Cat3,20mph,lr,opposite,0,1625004562.287251,7215,30,7,1,30,"[4530, 4184, 5128, 4000, 4182, 4835, 4211, 4048, 5262, 4890, 0, 5330, 4115, 4853, 6349, 4085, 5198, 5025, 4117, 4024, 5274, 4972, 4088, 5012, 7215, 3356, 3976, 4761]","[2, 3, 4, 4, 4, 7, 8, 8, 10, 12, 12, 16, 17, 18, 19, 20, 22, 23, 24, 24, 26, 27, 28, 29, 30, 31, 31, 63]"
Cat3,20mph,lr,opposite,0,1625004563.266829,6153,30,6,8,40,"[3339, 5085, 4835, 4048, 4940, 6153, 4014, 4146, 4469]","[11, 26, 27, 28, 29, 30, 31, 31, 63]"
Cat3,20mph,lr,opposite,0,1625004564.206406,6153,30,6,8,55,"[3339, 5085, 4835, 4048, 4940, 6153, 4014, 4146, 4469]","[11, 26, 27, 28, 29, 30, 31, 31, 63]"
Cat3,20mph,lr,opposite,0,1625004565.176162,4138,63,7,8,45,"[3313, 3906, 4138]","[29, 61, 63]"
Cat3,20mph,lr,opposite,0,1625004566.237273,7596,8,8,8,40,"[5979, 4320, 5064, 4622, 4012, 4180, 7596, 4088, 6402, 4128, 5114, 3793, 4936, 4283, 5154, 4157, 6432, 4140, 4016, 6451, 6156, 6238, 3342, 5202, 5018, 4976, 5238, 5197, 0, 5028, 3769]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 30, 61, 63]"
Cat3,20mph,lr,opposite,0,1625004567.296466,4921,30,0,1,35,"[4121, 4148, 4403, 4158, 4198, 4166, 4158, 4350, 4921, 4360]","[7, 7, 16, 16, 16, 24, 24, 29, 30, 59]"
