Category,speed,direction,lane,episode,sweep_time_stamp,max_rssi,selected_sector,tx_mcs,rx_mcs,sqi,all_rssi,all_sector
Cat1,20mph,lr,opposite,7,1624829904.079603,10108,19,4,6,40,"[7595, 0, 7952, 6730, 6334, 6365, 5661, 9526, 6159, 7328, 6276, 8390, 6345, 10108, 6183, 5976, 8257, 8604, 5770, 6292, 9147, 6216, 5430, 8078, 8759, 5526, 6442, 6168]","[2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 15, 16, 17, 19, 20, 20, 22, 23, 23, 25, 26, 27, 28, 29, 30, 30, 60, 63]"
Cat1,20mph,lr,opposite,7,1624829905.059188,10594,19,4,7,40,"[5906, 7542, 6458, 7810, 5740, 6527, 6243, 6359, 6275, 9619, 5568, 6379, 6148, 8284, 6365, 10594, 6217, 8421, 8275, 5419, 5538, 8220, 5812, 6065, 8008, 8342, 5162, 6557, 6236, 6243]","[1, 2, 3, 4, 4, 6, 7, 8, 9, 10, 10, 12, 15, 16, 17, 19, 20, 22, 23, 24, 25, 26, 26, 28, 29, 30, 31, 60, 60, 63]"
Cat1,20mph,lr,opposite,7,1624829906.199335,9573,23,4,7,40,"[5697, 7412, 7634, 6738, 5728, 6404, 5345, 5728, 5705, 7947, 5098, 6306, 6279, 7939, 6312, 8647, 5154, 8034, 9573, 5258, 6300, 6819, 5861, 7836, 8156, 4988, 6215, 5926]","[1, 2, 3, 4, 4, 6, 7, 7, 9, 10, 11, 12, 15, 16, 17, 19, 20, 22, 23, 24, 25, 26, 28, 29, 30, 30, 60, 63]"
Cat1,20mph,lr,opposite,7,1624829907.109163,9839,19,4,8,40,"[6377, 6108, 7732, 5700, 6338, 5340, 6313, 6060, 8024, 6126, 6319, 5565, 7995, 6349, 9839, 5166, 7721, 7028, 5326, 6185, 7875, 5550, 5793, 7846, 8127, 5264, 5700, 5532]","[2, 3, 4, 4, 6, 7, 8, 9, 10, 11, 12, 15, 16, 17, 19, 20, 22, 23, 24, 25, 26, 26, 28, 29, 30, 30, 60, 63]"
Cat1,20mph,lr,opposite,7,1624829908.699629,5541,60,1,8,35,"[5541, 4978]","[60, 63]"
Cat1,20mph,lr,opposite,7,1624829909.918683,10289,19,7,8,50,"[6559, 6559, 6215, 5316, 6585, 9345, 5996, 6125, 5398, 6942, 5376, 10289, 5992, 7244, 8188, 6072, 5543, 7900, 5175, 5946, 7839, 8101, 5940, 5429]","[4, 4, 6, 7, 9, 10, 11, 12, 15, 16, 17, 19, 20, 22, 23, 24, 25, 26, 27, 28, 29, 30, 60, 63]"
Cat1,20mph,lr,opposite,7,1624829910.828967,10289,19,7,8,55,"[6559, 6559, 6215, 5316, 6585, 9345, 5996, 6125, 5398, 6942, 5376, 10289, 5992, 7244, 8188, 6072, 5543, 7900, 5175, 5946, 7839, 8101, 5940, 5429]","[4, 4, 6, 7, 9, 10, 11, 12, 15, 16, 17, 19, 20, 22, 23, 24, 25, 26, 27, 28, 29, 30, 60, 63]"
Cat1,20mph,lr,opposite,7,1624829911.711139,10289,19,7,8,55,"[6559, 6559, 6215, 5316, 6585, 9345, 5996, 6125, 5398, 6942, 5376, 10289, 5992, 7244, 8188, 6072, 5543, 7900, 5175, 5946, 7839, 8101, 5940, 5429]","[4, 4, 6, 7, 9, 10, 11, 12, 15, 16, 17, 19, 20, 22, 23, 24, 25, 26, 27, 28, 29, 30, 60, 63]"
Cat1,20mph,lr,opposite,7,1624829912.58881,8040,19,6,8,55,"[7218, 6364, 6392, 4358, 6362, 5386, 7836, 6164, 7979, 5008, 6504, 6756, 6369, 5264, 5276, 8040, 6074, 6048, 7991, 6666, 6444, 5156, 7959, 6303, 6293, 7807, 8036, 4922, 5200, 6066, 5092, 0]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 10, 12, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 59, 60, 61, 62, 62]"
Cat1,20mph,lr,opposite,7,1624829913.91901,26991,20,3,8,65,"[12483, 12044, 10490, 10238, 5280, 6160, 9930, 12852, 9734, 15712, 5104, 6410, 12903, 6572, 7781, 5397, 11928, 13023, 8288, 26991, 6195, 5646, 5112, 12401, 6408, 12012, 9705, 8249, 13596, 6402, 7833, 6240, 12605, 9600, 8201]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 30, 31, 59, 60, 61, 62, 63]"
Cat1,20mph,lr,opposite,7,1624829914.86143,6112,7,0,1,30,"[6047, 6112, 5755, 5628, 6104, 5706]","[5, 7, 12, 12, 16, 16]"
