Category,speed,direction,lane,episode,time header,Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,status.status,status.service,latitude,longitude,altitude,x,y
Cat1,15mph,lr,opposite,8,1624828885.3102689,1624828885.8107033,7603,1624828885,310268878,,0,1,42.338056,-71.08697066666667,6.0,6.753705555372066,-8.07352280516069
Cat1,15mph,lr,opposite,8,1624828886.3104546,1624828886.8006814,7604,1624828886,310454524,,0,1,42.338056,-71.08697066666667,6.0,6.753705555372066,-8.07352280516069
Cat1,15mph,lr,opposite,8,1624828887.3300455,1624828887.8307326,7605,1624828887,330045439,,0,1,42.338056,-71.08697066666667,6.0,6.753705555372066,-8.07352280516069
Cat1,15mph,lr,opposite,8,1624828888.3403363,1624828888.8106627,7606,1624828888,340336280,,0,1,42.338056,-71.08697066666667,6.0,6.753705555372066,-8.07352280516069
Cat1,15mph,lr,opposite,8,1624828889.3508346,1624828890.3604496,7607,1624828889,350834643,,0,1,42.338056,-71.08697066666667,6.0,6.753705555372066,-8.07352280516069
Cat1,15mph,lr,opposite,8,1624828890.36001,1624828891.3705902,7608,1624828890,360009833,,0,1,42.338056,-71.08697066666667,6.0,6.753705555372066,-8.07352280516069
Cat1,15mph,lr,opposite,8,1624828891.3701353,1624828892.3815377,7609,1624828891,370135408,,0,1,42.338056,-71.08697066666667,6.0,6.753705555372066,-8.07352280516069
Cat1,15mph,lr,opposite,8,1624828892.381295,1624828893.390567,7610,1624828892,381294933,,0,1,42.33805066666667,-71.08696533333334,6.0,7.19174052008721,-8.666115397836116
Cat1,15mph,lr,opposite,8,1624828893.3902175,1624828894.4110334,7611,1624828893,390217492,,0,1,42.33802933333333,-71.08693333333333,6.0,9.81995025569011,-11.03648576853781
Cat1,15mph,lr,opposite,8,1624828894.4104662,1624828895.41064,7612,1624828894,410466167,,0,1,42.33798933333333,-71.08688533333333,6.0,13.762267406312933,-15.480930212813998
Cat1,15mph,lr,opposite,8,1624828895.4101963,1624828896.4206755,7613,1624828895,410196217,,0,1,42.33794133333333,-71.08682133333333,6.0,19.018693366993265,-20.814263546103323
Cat1,15mph,lr,opposite,8,1624828896.420306,1624828897.4303799,7614,1624828896,420305952,,0,1,42.337888,-71.08675733333334,6.0,24.27512436941677,-26.74018947206807
Cat1,15mph,lr,opposite,8,1624828897.4299977,1624828898.4513984,7615,1624828897,429997689,,0,1,42.33783733333333,-71.08669333333333,6.0,29.531559204971018,-32.36981910169511
Cat1,15mph,lr,opposite,8,1624828898.4510534,1624828899.4613628,7616,1624828898,451053281,,0,1,42.337797333333334,-71.08664,6.0,33.91192420280078,-36.81426354597129
Cat1,15mph,lr,opposite,8,1624828899.46111,1624828900.470822,7617,1624828899,461110162,,0,1,42.337768,-71.08660266666666,6.0,36.97818175199169,-40.073522805686125
Cat1,15mph,lr,opposite,8,1624828900.4705281,1624828901.480653,7618,1624828900,470528162,,0,1,42.337757333333336,-71.08658666666666,6.0,38.29229198812482,-41.25870799024748
Cat1,15mph,lr,opposite,8,1624828901.4801831,1624828902.4903748,7619,1624828901,480183137,,0,1,42.337757333333336,-71.08658666666666,6.0,38.29229198812482,-41.25870799024748
Cat1,15mph,lr,opposite,8,1624828902.4901419,1624828903.5007272,7620,1624828902,490141948,,0,1,42.337757333333336,-71.08658666666666,6.0,38.29229198812482,-41.25870799024748
Cat1,15mph,lr,opposite,8,1624828903.5004501,1624828904.5110662,7621,1624828903,500450041,,0,1,42.337757333333336,-71.08658666666666,6.0,38.29229198812482,-41.25870799024748
Cat1,15mph,lr,opposite,8,1624828904.510635,1624828905.5304425,7622,1624828904,510634860,,0,1,42.337757333333336,-71.08658666666666,6.0,38.29229198812482,-41.25870799024748
Cat1,15mph,lr,opposite,8,1624828905.5299013,1624828906.5309296,7623,1624828905,529901378,,0,1,42.337757333333336,-71.08658666666666,6.0,38.29229198812482,-41.25870799024748
Cat1,15mph,lr,opposite,8,1624828906.530613,1624828907.551733,7624,1624828906,530612956,,0,1,42.337757333333336,-71.08658666666666,6.0,38.29229198812482,-41.25870799024748
