Category,speed,direction,lane,episode,time header,Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,status.status,status.service,latitude,longitude,altitude,x,y
Cat1,10mph,lr,opposite,2,1624824219.6497247,1624824219.7423975,2988,1624824219,649724619,,0,1,42.338026666666664,-71.08700266666666,6.0,4.125498560331534,-11.332782064875524
Cat1,10mph,lr,opposite,2,1624824220.65132,1624824220.7226932,2989,1624824220,651320065,,0,1,42.338026666666664,-71.08700266666666,6.0,4.125498560331534,-11.332782064875524
Cat1,10mph,lr,opposite,2,1624824221.6711915,1624824221.709856,2990,1624824221,671191514,,0,1,42.338026666666664,-71.08700266666666,6.0,4.125498560331534,-11.332782064875524
Cat1,10mph,lr,opposite,2,1624824222.684713,1624824222.7424,2991,1624824222,684712781,,0,1,42.338026666666664,-71.08700266666666,6.0,4.125498560331534,-11.332782064875524
Cat1,10mph,lr,opposite,2,1624824223.6915305,1624824223.7323737,2992,1624824223,691530496,,0,1,42.338026666666664,-71.08700266666666,6.0,4.125498560331534,-11.332782064875524
Cat1,10mph,lr,opposite,2,1624824224.702239,1624824224.710136,2993,1624824224,702238936,,0,1,42.338026666666664,-71.08700266666666,6.0,4.125498560331534,-11.332782064875524
Cat1,10mph,lr,opposite,2,1624824225.7094839,1624824225.7425642,2994,1624824225,709483856,,0,1,42.338026666666664,-71.08700266666666,6.0,4.125498560331534,-11.332782064875524
Cat1,10mph,lr,opposite,2,1624824226.719913,1624824226.7323341,2995,1624824226,719913073,,0,1,42.338026666666664,-71.08700266666666,6.0,4.125498560331534,-11.332782064875524
Cat1,10mph,lr,opposite,2,1624824227.7323716,1624824227.7331917,2996,1624824227,732371549,,0,1,42.338026666666664,-71.08700266666666,6.0,4.125498560331534,-11.332782064875524
Cat1,10mph,lr,opposite,2,1624824228.739901,1624824228.742415,2997,1624824228,739900994,,0,1,42.338024,-71.08700266666666,6.0,4.1254986478058,-11.629078361213235
Cat1,10mph,lr,opposite,2,1624824229.7492442,1624824229.7605789,2998,1624824229,749244327,,0,1,42.33802133333333,-71.08699733333333,6.0,4.56353351575882,-11.925374657550947
Cat1,10mph,lr,opposite,2,1624824230.761532,1624824230.7624106,2999,1624824230,761531991,,0,1,42.33800266666667,-71.08697066666667,6.0,6.753708419392401,-13.999448731125439
Cat1,10mph,lr,opposite,2,1624824231.7729955,1624824231.7848127,3000,1624824231,772995491,,0,1,42.337978666666665,-71.08693333333333,6.0,9.81995421178473,-16.666115398164848
Cat1,10mph,lr,opposite,2,1624824232.7844977,1624824232.7969782,3001,1624824232,784497778,,0,1,42.33794666666667,-71.08688533333333,6.0,13.762272075201066,-20.2216709534279
Cat1,10mph,lr,opposite,2,1624824233.799765,1624824233.8016827,3002,1624824233,799765138,,0,1,42.33791466666667,-71.08683733333334,6.0,17.70459194361053,-23.77722650869095
Cat1,10mph,lr,opposite,2,1624824234.8117306,1624824234.8127775,3003,1624824234,811730508,,0,1,42.337882666666665,-71.086784,6.0,22.08494908279008,-27.332782064743494
Cat1,10mph,lr,opposite,2,1624824235.8223927,1624824235.82287,3004,1624824235,822392606,,0,1,42.337856,-71.08674666666667,6.0,25.151201258602203,-30.295745027331122
Cat1,10mph,lr,opposite,2,1624824236.8316598,1624824236.8327203,3005,1624824236,831659898,,0,1,42.33783733333333,-71.08672533333333,6.0,26.90334667695649,-32.36981910169511
Cat1,10mph,lr,opposite,2,1624824237.839893,1624824237.8420446,3006,1624824237,839893057,,0,1,42.337832,-71.08671466666667,6.0,27.779418697655814,-32.96241169437053
Cat1,10mph,lr,opposite,2,1624824238.8498836,1624824238.8526342,3007,1624824238,849883460,,0,1,42.33782933333333,-71.08671466666667,6.0,27.779419286669704,-33.258707990708245
Cat1,10mph,lr,opposite,2,1624824239.8596346,1624824239.8602,3008,1624824239,859634650,,0,1,42.33782933333333,-71.08671466666667,6.0,27.779419286669704,-33.258707990708245
Cat1,10mph,lr,opposite,2,1624824240.871151,1624824240.8841558,3009,1624824240,871151022,,0,1,42.33782933333333,-71.08671466666667,6.0,27.779419286669704,-33.258707990708245
Cat1,10mph,lr,opposite,2,1624824241.8839443,1624824242.7117863,3010,1624824241,883944382,,0,1,42.33782933333333,-71.08671466666667,6.0,27.779419286669704,-33.258707990708245
Cat1,10mph,lr,opposite,2,1624824242.8941665,1624824243.741867,3011,1624824242,894166566,,0,1,42.33782933333333,-71.08671466666667,6.0,27.779419286669704,-33.258707990708245
Cat1,10mph,lr,opposite,2,1624824243.8999112,1624824244.7356884,3012,1624824243,899911094,,0,1,42.33782933333333,-71.08671466666667,6.0,27.779419286669704,-33.258707990708245
Cat1,10mph,lr,opposite,2,1624824244.9092164,1624824245.7117376,3013,1624824244,909216434,,0,1,42.33782933333333,-71.08671466666667,6.0,27.779419286669704,-33.258707990708245
