Category,speed,direction,lane,episode,time header,Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,status.status,status.service,latitude,longitude,altitude,x,y
Cat3,20mph,lr,opposite,4,1625006072.9402113,1625006072.940753,12390,1625006072,940211288,,0,1,42.33804266666667,-71.08660266666666,6.0,36.9781009940491,-9.55500428684925
Cat3,20mph,lr,opposite,4,1625006073.9446208,1625006073.9554586,12391,1625006073,944620827,,0,1,42.33804266666667,-71.08660266666666,6.0,36.9781009940491,-9.55500428684925
Cat3,20mph,lr,opposite,4,1625006074.9546382,1625006074.9648893,12392,1625006074,954638336,,0,1,42.33804266666667,-71.08660266666666,6.0,36.9781009940491,-9.55500428684925
Cat3,20mph,lr,opposite,4,1625006075.974868,1625006075.9757233,12393,1625006075,974868147,,0,1,42.33804266666667,-71.08660266666666,6.0,36.9781009940491,-9.55500428684925
Cat3,20mph,lr,opposite,4,1625006076.9842055,1625006076.98481,12394,1625006076,984205388,,0,1,42.33804266666667,-71.08660266666666,6.0,36.9781009940491,-9.55500428684925
Cat3,20mph,lr,opposite,4,1625006077.9943175,1625006077.9949133,12395,1625006077,994317418,,0,1,42.33804266666667,-71.08660266666666,6.0,36.9781009940491,-9.55500428684925
Cat3,20mph,lr,opposite,4,1625006079.0043354,1625006079.0050526,12396,1625006079,4335308,,0,1,42.338026666666664,-71.08658666666666,6.0,38.29220998411063,-11.332782064875524
Cat3,20mph,lr,opposite,4,1625006080.0142953,1625006080.0148292,12397,1625006080,14295228,,0,1,42.33798933333333,-71.08653866666667,6.0,42.234535377239226,-15.480930212813998
Cat3,20mph,lr,opposite,4,1625006081.027486,1625006081.030461,12398,1625006081,27486065,,0,1,42.337928,-71.08647466666666,6.0,47.49097724061958,-22.29574502779188
Cat3,20mph,lr,opposite,4,1625006082.0350769,1625006082.0359228,12399,1625006082,35076828,,0,1,42.33785866666667,-71.0864,6.0,53.62349827899417,-29.99944873099341
Cat3,20mph,lr,opposite,4,1625006083.0446851,1625006083.9044695,12400,1625006083,44685028,,0,1,42.337792,-71.08632533333333,6.0,59.75602481182937,-37.40685613864672
Cat3,20mph,lr,opposite,4,1625006084.0550895,1625006084.0650074,12401,1625006084,55089542,,0,1,42.33773866666667,-71.08626666666666,6.0,64.5744435670566,-43.332782064611465
Cat3,20mph,lr,opposite,4,1625006085.0641005,1625006085.875239,12402,1625006085,64100598,,0,1,42.337704,-71.08622933333334,6.0,67.64071256536948,-47.18463391621223
Cat3,20mph,lr,opposite,4,1625006086.0750687,1625006086.9044752,12403,1625006086,75068757,,0,1,42.33769066666667,-71.08621333333333,6.0,68.95482753285577,-48.66611539790079
Cat3,20mph,lr,opposite,4,1625006087.0843976,1625006087.8962672,12404,1625006087,84397535,,0,1,42.33769066666667,-71.08621333333333,6.0,68.95482753285577,-48.66611539790079
Cat3,20mph,lr,opposite,4,1625006088.0940998,1625006088.8751023,12405,1625006088,94099829,,0,1,42.33769066666667,-71.08621333333333,6.0,68.95482753285577,-48.66611539790079
Cat3,20mph,lr,opposite,4,1625006089.104064,1625006089.904367,12406,1625006089,104064034,,0,1,42.33769066666667,-71.08621333333333,6.0,68.95482753285577,-48.66611539790079
Cat3,20mph,lr,opposite,4,1625006090.1271715,1625006090.894515,12407,1625006090,127171414,,0,1,42.33769066666667,-71.08621333333333,6.0,68.95482753285577,-48.66611539790079
Cat3,20mph,lr,opposite,4,1625006091.1343052,1625006091.8750527,12408,1625006091,134305237,,0,1,42.33769066666667,-71.08621333333333,6.0,68.95482753285577,-48.66611539790079
Cat3,20mph,lr,opposite,4,1625006092.1442645,1625006092.9047272,12409,1625006092,144264455,,0,1,42.33769066666667,-71.08621333333333,6.0,68.95482753285577,-48.66611539790079
Cat3,20mph,lr,opposite,4,1625006093.154754,1625006093.8944216,12410,1625006093,154754002,,0,1,42.33769066666667,-71.08621333333333,6.0,68.95482753285577,-48.66611539790079
