Category,speed,direction,lane,episode,sweep_time_stamp,max_rssi,selected_sector,tx_mcs,rx_mcs,sqi,all_rssi,all_sector
Cat3,20mph,lr,opposite,4,1625006071.192363,13989,30,8,7,55,"[6096, 8664, 7641, 9313, 10479, 7745, 10299, 6513, 8547, 8022, 9680, 8228, 7250, 13126, 9087, 11970, 12731, 9935, 6926, 12767, 8186, 8022, 11128, 13989, 7867, 7213, 7548, 8023]","[2, 4, 6, 7, 8, 9, 10, 11, 12, 15, 16, 17, 17, 19, 20, 22, 23, 24, 25, 26, 27, 28, 29, 30, 60, 61, 61, 63]"
Cat3,20mph,lr,opposite,4,1625006072.192335,5936,26,4,4,40,"[4082, 0, 4002, 3220, 3289, 4969, 3170, 4354, 3696, 3942, 2696, 3342, 3988, 3766, 5449, 3184, 5153, 5110, 3418, 3137, 5936, 3791, 3189, 4065, 4923, 2698, 3037, 3332, 3172, 3266]","[2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 12, 15, 16, 17, 19, 19, 22, 23, 24, 25, 26, 27, 28, 29, 30, 30, 60, 61, 62, 63]"
Cat3,20mph,lr,opposite,4,1625006073.132178,8619,19,6,8,45,"[6403, 6130, 6530, 5460, 5208, 6595, 4928, 7823, 4232, 6266, 5312, 6236, 6060, 8619, 6062, 7871, 7998, 6332, 5109, 8050, 5239, 5129, 6460, 7975, 5532, 5120, 4440, 5232]","[2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 15, 16, 17, 19, 20, 22, 23, 24, 25, 26, 27, 28, 29, 30, 60, 61, 62, 63]"
Cat3,20mph,lr,opposite,4,1625006073.973066,8619,19,6,8,50,"[6403, 6130, 6530, 5460, 5208, 6595, 4928, 7823, 4232, 6266, 5312, 6236, 6060, 8619, 6062, 7871, 7998, 6332, 5109, 8050, 5239, 5129, 6460, 7975, 5532, 5120, 4440, 5232]","[2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 15, 16, 17, 19, 20, 22, 23, 24, 25, 26, 27, 28, 29, 30, 60, 61, 62, 63]"
Cat3,20mph,lr,opposite,4,1625006075.012061,8450,19,4,2,50,"[6264, 6120, 6260, 4733, 5124, 6539, 4246, 6474, 4818, 6212, 5166, 6228, 6172, 8450, 5016, 7699, 7940, 6140, 5021, 6873, 6062, 5038, 7415, 7849, 4966, 5148, 4930, 5818]","[2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 15, 16, 17, 19, 20, 22, 23, 24, 25, 26, 27, 28, 29, 30, 60, 61, 62, 63]"
Cat3,20mph,lr,opposite,4,1625006076.151936,7237,19,2,4,35,"[5603, 0, 5170, 4146, 4242, 5466, 4660, 5402, 4055, 5047, 4775, 5124, 5000, 7237, 4262, 6465, 6587, 5260, 4635, 5831, 4418, 4219, 5305, 6355, 3672, 4237, 3789, 0, 3978]","[2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 15, 16, 17, 19, 19, 22, 23, 24, 25, 26, 27, 28, 29, 30, 30, 60, 61, 61, 63]"
Cat3,20mph,lr,opposite,4,1625006077.282183,6617,19,7,2,50,"[5116, 0, 5204, 3736, 4823, 6110, 3973, 5442, 3351, 4920, 4139, 4356, 4364, 3959, 6617, 3908, 5836, 6387, 4526, 3993, 6503, 4865, 4143, 5124, 5061, 3198, 4415, 4070, 4479, 4186]","[2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 15, 16, 17, 18, 19, 19, 22, 23, 24, 25, 26, 27, 28, 29, 30, 30, 60, 61, 62, 63]"
Cat3,20mph,lr,opposite,4,1625006078.262121,7103,19,7,1,45,"[4935, 4134, 4242, 3608, 4079, 6202, 3544, 5246, 3267, 4282, 4066, 3662, 4127, 7103, 3334, 5540, 4515, 5001, 3950, 6377, 4884, 3377, 5040, 5412, 4266, 3449, 3654]","[2, 3, 4, 6, 7, 8, 8, 10, 11, 12, 15, 16, 17, 19, 20, 22, 23, 24, 25, 26, 27, 28, 29, 30, 60, 61, 63]"
Cat3,20mph,lr,opposite,4,1625006079.202594,7378,10,1,8,35,"[4563, 4118, 5044, 3971, 4086, 6172, 3318, 7378, 3346, 4226, 3830, 4911, 4916, 3281, 6418, 4038, 5914, 6202, 5032, 3959, 6335, 4839, 4014, 5864, 5329, 3280, 4022, 4035, 3990]","[2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 15, 16, 17, 18, 19, 20, 22, 23, 24, 25, 26, 27, 28, 29, 30, 30, 60, 61, 63]"
Cat3,20mph,lr,opposite,4,1625006080.186687,12227,10,7,8,35,"[8551, 0, 5302, 6832, 4420, 5248, 5231, 7399, 12227, 5130, 4606, 5610, 6042, 5410, 6125, 10057, 7722, 5140, 6282, 7455, 7690, 6534, 6910, 7050, 5340, 7072, 4516, 8168, 5710, 5190, 5460]","[1, 1, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 26, 27, 28, 29, 30, 61, 62, 63]"
Cat3,20mph,lr,opposite,4,1625006081.201744,6109,29,7,1,40,"[5624, 5388, 5606, 5923, 5628, 5532, 5710, 6105, 5510, 5296, 5464, 5720, 6109, 0, 5984, 5936]","[2, 2, 7, 10, 10, 10, 10, 16, 18, 18, 18, 18, 29, 29, 61, 61]"
Cat3,20mph,lr,opposite,4,1625006082.161522,6290,26,0,4,40,"[5596, 6178, 6244, 6290, 5862, 0, 5704, 5572, 6080, 5584, 5808, 0, 5712, 6224, 5396, 6052, 5528, 5748]","[26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
Cat3,20mph,lr,opposite,4,1625006083.111432,6290,26,0,4,40,"[5596, 6178, 6244, 6290, 5862, 0, 5704, 5572, 6080, 5584, 5808, 0, 5712, 6224, 5396, 6052, 5528, 5748]","[26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
Cat3,20mph,lr,opposite,4,1625006084.063116,6290,26,0,0,0,"[5596, 6178, 6244, 6290, 5862, 0, 5704, 5572, 6080, 5584, 5808, 0, 5712, 6224, 5396, 6052, 5528, 5748]","[26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
Cat3,20mph,lr,opposite,4,1625006085.072873,6290,26,0,0,0,"[5596, 6178, 6244, 6290, 5862, 0, 5704, 5572, 6080, 5584, 5808, 0, 5712, 6224, 5396, 6052, 5528, 5748]","[26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
Cat3,20mph,lr,opposite,4,1625006086.003001,6290,26,0,0,0,"[5596, 6178, 6244, 6290, 5862, 0, 5704, 5572, 6080, 5584, 5808, 0, 5712, 6224, 5396, 6052, 5528, 5748]","[26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
Cat3,20mph,lr,opposite,4,1625006086.973174,6290,26,0,0,0,"[5596, 6178, 6244, 6290, 5862, 0, 5704, 5572, 6080, 5584, 5808, 0, 5712, 6224, 5396, 6052, 5528, 5748]","[26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
Cat3,20mph,lr,opposite,4,1625006087.893389,6290,26,0,0,0,"[5596, 6178, 6244, 6290, 5862, 0, 5704, 5572, 6080, 5584, 5808, 0, 5712, 6224, 5396, 6052, 5528, 5748]","[26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
Cat3,20mph,lr,opposite,4,1625006088.90332,6290,26,0,0,0,"[5596, 6178, 6244, 6290, 5862, 0, 5704, 5572, 6080, 5584, 5808, 0, 5712, 6224, 5396, 6052, 5528, 5748]","[26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
Cat3,20mph,lr,opposite,4,1625006089.862844,6290,26,0,0,0,"[5596, 6178, 6244, 6290, 5862, 0, 5704, 5572, 6080, 5584, 5808, 0, 5712, 6224, 5396, 6052, 5528, 5748]","[26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
Cat3,20mph,lr,opposite,4,1625006090.892806,6290,26,0,0,0,"[5596, 6178, 6244, 6290, 5862, 0, 5704, 5572, 6080, 5584, 5808, 0, 5712, 6224, 5396, 6052, 5528, 5748]","[26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
Cat3,20mph,lr,opposite,4,1625006091.912957,6290,26,0,0,0,"[5596, 6178, 6244, 6290, 5862, 0, 5704, 5572, 6080, 5584, 5808, 0, 5712, 6224, 5396, 6052, 5528, 5748]","[26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
Cat3,20mph,lr,opposite,4,1625006092.902978,6290,26,0,0,0,"[5596, 6178, 6244, 6290, 5862, 0, 5704, 5572, 6080, 5584, 5808, 0, 5712, 6224, 5396, 6052, 5528, 5748]","[26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
