Category,speed,direction,lane,episode,Time header,lidar number,path to the file
Cat3,15mph,lr,opposite,6,1625004157.081102000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_6/lidar_pcd/ns1/velodyne_points/1625004157.081102000.pcd
Cat3,15mph,lr,opposite,6,1625004166.460788000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_6/lidar_pcd/ns1/velodyne_points/1625004166.460788000.pcd
Cat3,15mph,lr,opposite,6,1625004155.669115000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_6/lidar_pcd/ns1/velodyne_points/1625004155.669115000.pcd
Cat3,15mph,lr,opposite,6,1625004155.769939000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_6/lidar_pcd/ns1/velodyne_points/1625004155.769939000.pcd
Cat3,15mph,lr,opposite,6,1625004155.870844000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_6/lidar_pcd/ns1/velodyne_points/1625004155.870844000.pcd
Cat3,15mph,lr,opposite,6,1625004155.971671000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_6/lidar_pcd/ns1/velodyne_points/1625004155.971671000.pcd
Cat3,15mph,lr,opposite,6,1625004156.072528000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_6/lidar_pcd/ns1/velodyne_points/1625004156.072528000.pcd
Cat3,15mph,lr,opposite,6,1625004156.173385000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_6/lidar_pcd/ns1/velodyne_points/1625004156.173385000.pcd
Cat3,15mph,lr,opposite,6,1625004156.274231000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_6/lidar_pcd/ns1/velodyne_points/1625004156.274231000.pcd
Cat3,15mph,lr,opposite,6,1625004156.375127000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_6/lidar_pcd/ns1/velodyne_points/1625004156.375127000.pcd
Cat3,15mph,lr,opposite,6,1625004156.475970000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_6/lidar_pcd/ns1/velodyne_points/1625004156.475970000.pcd
Cat3,15mph,lr,opposite,6,1625004156.576801000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_6/lidar_pcd/ns1/velodyne_points/1625004156.576801000.pcd
Cat3,15mph,lr,opposite,6,1625004156.677656000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_6/lidar_pcd/ns1/velodyne_points/1625004156.677656000.pcd
Cat3,15mph,lr,opposite,6,1625004156.778552000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_6/lidar_pcd/ns1/velodyne_points/1625004156.778552000.pcd
Cat3,15mph,lr,opposite,6,1625004156.879415000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_6/lidar_pcd/ns1/velodyne_points/1625004156.879415000.pcd
Cat3,15mph,lr,opposite,6,1625004156.980255000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_6/lidar_pcd/ns1/velodyne_points/1625004156.980255000.pcd
Cat3,15mph,lr,opposite,6,1625004157.181976000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_6/lidar_pcd/ns1/velodyne_points/1625004157.181976000.pcd
Cat3,15mph,lr,opposite,6,1625004157.282842000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_6/lidar_pcd/ns1/velodyne_points/1625004157.282842000.pcd
Cat3,15mph,lr,opposite,6,1625004157.383672000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_6/lidar_pcd/ns1/velodyne_points/1625004157.383672000.pcd
Cat3,15mph,lr,opposite,6,1625004157.484533000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_6/lidar_pcd/ns1/velodyne_points/1625004157.484533000.pcd
Cat3,15mph,lr,opposite,6,1625004157.585363000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_6/lidar_pcd/ns1/velodyne_points/1625004157.585363000.pcd
Cat3,15mph,lr,opposite,6,1625004157.686215000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_6/lidar_pcd/ns1/velodyne_points/1625004157.686215000.pcd
Cat3,15mph,lr,opposite,6,1625004157.787097000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_6/lidar_pcd/ns1/velodyne_points/1625004157.787097000.pcd
Cat3,15mph,lr,opposite,6,1625004158.997414000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_6/lidar_pcd/ns1/velodyne_points/1625004158.997414000.pcd
Cat3,15mph,lr,opposite,6,1625004159.400818000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_6/lidar_pcd/ns1/velodyne_points/1625004159.400818000.pcd
Cat3,15mph,lr,opposite,6,1625004160.005980000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_6/lidar_pcd/ns1/velodyne_points/1625004160.005980000.pcd
Cat3,15mph,lr,opposite,6,1625004160.711973000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_6/lidar_pcd/ns1/velodyne_points/1625004160.711973000.pcd
Cat3,15mph,lr,opposite,6,1625004162.527399000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_6/lidar_pcd/ns1/velodyne_points/1625004162.527399000.pcd
Cat3,15mph,lr,opposite,6,1625004163.132533000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_6/lidar_pcd/ns1/velodyne_points/1625004163.132533000.pcd
Cat3,15mph,lr,opposite,6,1625004164.544529000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_6/lidar_pcd/ns1/velodyne_points/1625004164.544529000.pcd
Cat3,15mph,lr,opposite,6,1625004166.662507000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_6/lidar_pcd/ns1/velodyne_points/1625004166.662507000.pcd
Cat3,15mph,lr,opposite,6,1625004167.368529000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_6/lidar_pcd/ns1/velodyne_points/1625004167.368529000.pcd
Cat3,15mph,lr,opposite,6,1625004168.175365000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_6/lidar_pcd/ns1/velodyne_points/1625004168.175365000.pcd
Cat3,15mph,lr,opposite,6,1625004170.394206000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_6/lidar_pcd/ns1/velodyne_points/1625004170.394206000.pcd
Cat3,15mph,lr,opposite,6,1625004173.621633000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_6/lidar_pcd/ns1/velodyne_points/1625004173.621633000.pcd
Cat3,15mph,lr,opposite,6,1625004175.437050000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_6/lidar_pcd/ns1/velodyne_points/1625004175.437050000.pcd
Cat3,15mph,lr,opposite,6,1625004176.344794000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_6/lidar_pcd/ns1/velodyne_points/1625004176.344794000.pcd
Cat3,15mph,lr,opposite,6,1625004176.445623000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_6/lidar_pcd/ns1/velodyne_points/1625004176.445623000.pcd
Cat3,15mph,lr,opposite,6,1625004176.546477000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_6/lidar_pcd/ns1/velodyne_points/1625004176.546477000.pcd
Cat3,15mph,lr,opposite,6,1625004176.647353000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_6/lidar_pcd/ns1/velodyne_points/1625004176.647353000.pcd
Cat3,15mph,lr,opposite,6,1625004176.748180000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_6/lidar_pcd/ns1/velodyne_points/1625004176.748180000.pcd
Cat3,15mph,lr,opposite,6,1625004176.849045000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_6/lidar_pcd/ns1/velodyne_points/1625004176.849045000.pcd
Cat3,15mph,lr,opposite,6,1625004176.949888000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_6/lidar_pcd/ns1/velodyne_points/1625004176.949888000.pcd
Cat3,15mph,lr,opposite,6,1625004177.050766000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_6/lidar_pcd/ns1/velodyne_points/1625004177.050766000.pcd
Cat3,15mph,lr,opposite,6,1625004177.151622000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_6/lidar_pcd/ns1/velodyne_points/1625004177.151622000.pcd
Cat3,15mph,lr,opposite,6,1625004177.252464000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_6/lidar_pcd/ns1/velodyne_points/1625004177.252464000.pcd
Cat3,15mph,lr,opposite,6,1625004177.353359000,ns1,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_6/lidar_pcd/ns1/velodyne_points/1625004177.353359000.pcd
